seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
7,split_random,random,global_train_mean,1766,434,0.1668047680749023,0.13427686369400926,0.08623109168178919,0.06503559662544584,,
7,split_random,random,cell_context_mean,1766,434,0.23543083558766523,0.20710366005195646,0.08551709284165743,0.06529638219938039,,
7,split_random,random,drug_mean,1766,434,0.24909625631984583,0.2121181697978474,0.08399850809278048,0.0670430608928237,,
7,split_random,random,cell_dose_mean,1766,434,0.2501746066525914,0.2280746986701278,0.08549655471895223,0.06625634460334265,,
7,split_random,random,ridge_cell_dose,1766,434,0.2356248651388823,0.20492162059446636,0.08537755572426589,0.06590886781996697,10.0,
7,split_random,random,ridge_drug_fp,1766,434,0.25153187004253785,0.21065522689374905,0.08337484599733228,0.06638406983129172,10.0,1024.0
7,split_random,random,ridge_cell_dose_drug_fp,1766,434,0.29628974801823477,0.2426408990045508,0.08231026259017803,0.06686594469473058,10.0,1024.0
7,split_cell_heldout,cell_heldout,global_train_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
7,split_cell_heldout,cell_heldout,cell_context_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
7,split_cell_heldout,cell_heldout,drug_mean,1456,744,0.1688182993990381,0.15138701558491532,0.08472166135117086,0.06228211761406774,,
7,split_cell_heldout,cell_heldout,cell_dose_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
7,split_cell_heldout,cell_heldout,ridge_cell_dose,1456,744,0.10065146446154753,0.08782396023325927,0.08188090091627663,0.05858368015310997,10.0,
7,split_cell_heldout,cell_heldout,ridge_drug_fp,1456,744,0.169729458848583,0.15186274416556672,0.0838479634304856,0.061778513584697506,10.0,1024.0
7,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1456,744,0.17093623812049077,0.148462294024118,0.08395215451228023,0.061876659091350435,10.0,1024.0
7,split_scaffold_heldout,scaffold_heldout,global_train_mean,1754,446,0.16378049719102872,0.1350930424682052,0.08266011210800116,0.06660741509884648,,
7,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1754,446,0.23773235939146495,0.2105453919473602,0.08185865230236167,0.06668652176420445,,
7,split_scaffold_heldout,scaffold_heldout,drug_mean,1754,446,0.16378049719102872,0.1350930424682052,0.08266011210800116,0.06660741509884648,,
7,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1754,446,0.2578550914256307,0.24063991523843226,0.0815171841641536,0.06704553464687013,,
7,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1754,446,0.23678743334194635,0.20967915640385337,0.08178055564234708,0.06675890533419043,10.0,
7,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1754,446,0.13579911810629156,0.10960764741892678,0.08650515693078817,0.07302136530621553,10.0,1024.0
7,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1754,446,0.2006954613955698,0.16257606997332985,0.08555930042116622,0.07264908376004545,10.0,1024.0
7,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1161,151,0.09568605960954285,0.08420341449188756,0.07912931591094415,0.05961188658451928,,
7,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1161,151,0.09568605960954285,0.08420341449188756,0.07912931591094415,0.05961188658451928,,
7,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1161,151,0.09568605960954285,0.08420341449188756,0.07912931591094415,0.05961188658451928,,
7,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1161,151,0.09568605960954285,0.08420341449188756,0.07912931591094415,0.05961188658451928,,
7,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1161,151,0.09601100517432001,0.07841607245158198,0.07911439065091304,0.05954291256926969,10.0,
7,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1161,151,0.08077331470727589,0.056300703729313055,0.08543747411337549,0.06942442470941382,10.0,1024.0
7,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1161,151,0.08506839899811565,0.068683440657468,0.08543594591771178,0.06858638889089479,10.0,1024.0
