seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
22,split_random,random,global_train_mean,1744,456,0.16506256192704177,0.1383242915365051,0.09149833159260636,0.06559603011582305,,
22,split_random,random,cell_context_mean,1744,456,0.23655920112361295,0.21221377657837226,0.09058817232405983,0.0651264591523728,,
22,split_random,random,drug_mean,1744,456,0.2423658499899344,0.20308914468888972,0.088756795298878,0.06830915211235866,,
22,split_random,random,cell_dose_mean,1744,456,0.25225530374042987,0.22691808798134172,0.09022335631772561,0.06607535361258682,,
22,split_random,random,ridge_cell_dose,1744,456,0.23754320117351294,0.2051959740983733,0.0904373602190587,0.06539575592076109,10.0,
22,split_random,random,ridge_drug_fp,1744,456,0.24479986995416594,0.2036602084669028,0.08822950269149903,0.06800392455955567,10.0,1024.0
22,split_random,random,ridge_cell_dose_drug_fp,1744,456,0.29460672842670793,0.2502922190397823,0.08686292433933657,0.06795785152715128,10.0,1024.0
22,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
22,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
22,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
22,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
22,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
22,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
22,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
22,split_scaffold_heldout,scaffold_heldout,global_train_mean,1763,437,0.16295317483475782,0.12633294736023304,0.08356809781957421,0.06541336390707136,,
22,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1763,437,0.2299754404098812,0.20896518878295428,0.08299322406288602,0.0662625087388341,,
22,split_scaffold_heldout,scaffold_heldout,drug_mean,1763,437,0.16295317483475782,0.12633294736023304,0.08356809781957421,0.06541336390707136,,
22,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1763,437,0.2546871569350134,0.239016738369823,0.08259481621436603,0.06673918541841699,,
22,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1763,437,0.22822503171578715,0.20591637307856425,0.08295359767969811,0.06642363228254995,10.0,
22,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1763,437,0.12938161618327138,0.08944924591598746,0.08697892929998507,0.07235124314278718,10.0,1024.0
22,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1763,437,0.1906095603421753,0.15345410782075286,0.08621628390893488,0.07219900716447111,10.0,1024.0
22,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1187,143,0.06235726320555505,0.041606518977303504,0.08236633235290708,0.06674363352955884,,
22,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1187,143,0.06235726320555505,0.041606518977303504,0.08236633235290708,0.06674363352955884,,
22,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1187,143,0.06235726320555505,0.041606518977303504,0.08236633235290708,0.06674363352955884,,
22,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1187,143,0.06235726320555505,0.041606518977303504,0.08236633235290708,0.06674363352955884,,
22,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1187,143,0.05308144480674797,0.036554343961074355,0.08304085717964692,0.06771355517269335,10.0,
22,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1187,143,0.04214595867439236,0.02157516343451845,0.0882563043110592,0.0752646817381341,10.0,1024.0
22,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1187,143,0.040777211630792155,0.02343781942563149,0.08881240989177104,0.07596949296272253,10.0,1024.0
