seed,split,baseline,sample_id,rowwise_pearson,rmse
3,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10nM__24h,0.19755932770181675,0.061063136370991776
3,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__10nM__24h,0.15487289387456207,0.05880419158966774
3,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10nM__24h,-0.053112833911009086,0.05201869015464666
3,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__1000nM__24h,0.1287552230848791,0.05746320833495045
3,split_random,global_train_mean,(+)-JQ1__MCF7__100nM__24h,0.3920772013157526,0.12018195177945074
3,split_random,global_train_mean,A-366__K562__100nM__24h,0.00944097739983408,0.07067490304160179
3,split_random,global_train_mean,A-366__MCF7__10nM__24h,0.25357957434053896,0.04270471257142048
3,split_random,global_train_mean,AC480 (BMS-599626)__A549__10nM__24h,-0.051534407716338576,0.0672123239270594
3,split_random,global_train_mean,AC480 (BMS-599626)__K562__10nM__24h,0.0027525742320843186,0.0621231441808313
3,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__10nM__24h,0.16876316948069686,0.06234937831237422
3,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__100nM__24h,0.15359301606363077,0.06077235378463435
3,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__10nM__24h,0.0702444120921855,0.046848732378908166
3,split_random,global_train_mean,AG-14361__A549__10000nM__24h,0.22383925059168638,0.08795130167058544
3,split_random,global_train_mean,AG-14361__K562__100nM__24h,0.10034087959744192,0.059526764385952655
3,split_random,global_train_mean,AG-14361__K562__1000nM__24h,0.048632686831344016,0.06366227927888356
3,split_random,global_train_mean,AG-14361__MCF7__100nM__24h,0.18889469641730922,0.04097784042883667
3,split_random,global_train_mean,AICAR (Acadesine)__K562__1000nM__24h,0.09941039937596062,0.05929188150099689
3,split_random,global_train_mean,AMG-900__A549__1000nM__24h,0.4819235033013394,0.15149720372438136
3,split_random,global_train_mean,AMG-900__K562__10nM__24h,0.17435682326173524,0.11078035801193704
3,split_random,global_train_mean,AMG-900__MCF7__100nM__24h,0.45358833904014795,0.07285896214856062
3,split_random,global_train_mean,AR-42__MCF7__10nM__24h,0.3861082980276394,0.08527854564112039
3,split_random,global_train_mean,AZ 960__A549__10000nM__24h,0.4475712101810264,0.15301904680470058
3,split_random,global_train_mean,AZ 960__K562__10000nM__24h,0.2938650563923894,0.10204019429285198
3,split_random,global_train_mean,AZ 960__MCF7__10nM__24h,0.22772957119559634,0.054874989244929
3,split_random,global_train_mean,AZD1480__A549__100nM__24h,0.1364832500797908,0.06277578436591959
3,split_random,global_train_mean,AZD1480__K562__10nM__24h,0.0740288219078472,0.05637228086000575
3,split_random,global_train_mean,AZD1480__MCF7__1000nM__24h,0.3925234208196728,0.0714156008045753
3,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__10000nM__24h,0.5238730797697476,0.326600193575094
3,split_random,global_train_mean,Abexinostat (PCI-24781)__K562__1000nM__24h,0.5041801456620771,0.2207449517649176
3,split_random,global_train_mean,Abexinostat (PCI-24781)__MCF7__100nM__24h,0.4522941168023949,0.18076222753665497
3,split_random,global_train_mean,Alendronate sodium trihydrate__A549__100nM__24h,0.07767760205600625,0.07880417459338732
3,split_random,global_train_mean,Alendronate sodium trihydrate__A549__1000nM__24h,0.32041746420960016,0.09393211519049538
3,split_random,global_train_mean,Alisertib (MLN8237)__K562__100nM__24h,0.10147381513126194,0.10688377193758394
3,split_random,global_train_mean,Alisertib (MLN8237)__MCF7__1000nM__24h,0.4242112224265576,0.07138514676506597
3,split_random,global_train_mean,Alvespimycin (17-DMAG) HCl__K562__10nM__24h,0.1374803362091091,0.07340746056409844
3,split_random,global_train_mean,Aminoglutethimide __A549__100nM__24h,-0.07910931842191696,0.0814146795369937
3,split_random,global_train_mean,Aminoglutethimide __K562__100nM__24h,0.08892254149836254,0.05905131914789614
3,split_random,global_train_mean,Aminoglutethimide __K562__1000nM__24h,0.02896754626421425,0.05719627812904137
3,split_random,global_train_mean,Amisulpride__A549__10nM__24h,0.093417243147233,0.06199541103571996
3,split_random,global_train_mean,Amisulpride__K562__10nM__24h,0.11961893125892123,0.05587360365731364
3,split_random,global_train_mean,Anacardic Acid__A549__100nM__24h,0.1979288658523598,0.06375241040611007
3,split_random,global_train_mean,Anacardic Acid__K562__100nM__24h,-0.056890119319298924,0.061366297372865274
3,split_random,global_train_mean,Andarine__MCF7__10000nM__24h,-0.04585878786053011,0.05016735389822429
3,split_random,global_train_mean,Aurora A Inhibitor I__A549__10nM__24h,0.12782017792743225,0.06068370591138772
3,split_random,global_train_mean,Aurora A Inhibitor I__A549__100nM__24h,0.1467822629876328,0.06983164209439989
3,split_random,global_train_mean,Aurora A Inhibitor I__K562__1000nM__24h,0.06165886553726133,0.0618216573021289
3,split_random,global_train_mean,Avagacestat (BMS-708163)__K562__10000nM__24h,0.1419551933245599,0.06415069736297171
3,split_random,global_train_mean,Avagacestat (BMS-708163)__MCF7__10000nM__24h,0.06268624865703132,0.058881679481436425
3,split_random,global_train_mean,Azacitidine __A549__1000nM__24h,0.1023201199707706,0.0748376019878606
3,split_random,global_train_mean,Azacitidine __A549__10000nM__24h,-0.04324343405028255,0.2103405990662282
3,split_random,global_train_mean,Azacitidine __MCF7__10000nM__24h,0.20129248347750436,0.06581502939510413
3,split_random,global_train_mean,BMS-265246__MCF7__100nM__24h,0.11819083648271857,0.0680244579931483
3,split_random,global_train_mean,BMS-265246__MCF7__10000nM__24h,0.1783455445825497,0.1009216425459524
3,split_random,global_train_mean,BMS-536924__A549__10000nM__24h,0.3620893684977569,0.14005390282889693
3,split_random,global_train_mean,BMS-536924__MCF7__100nM__24h,0.12468796310707336,0.05476262301274565
3,split_random,global_train_mean,BMS-536924__MCF7__10000nM__24h,0.3940717869859312,0.11341289584529435
3,split_random,global_train_mean,BMS-754807__A549__10000nM__24h,0.47471754101328606,0.13666624143726017
3,split_random,global_train_mean,BMS-754807__MCF7__10nM__24h,0.2973232122657453,0.060468901521734446
3,split_random,global_train_mean,BMS-754807__MCF7__10000nM__24h,0.34912429384817106,0.12911506429291872
3,split_random,global_train_mean,BMS-911543__K562__100nM__24h,0.14349777924637044,0.06722565495265477
3,split_random,global_train_mean,BRD4770__A549__10000nM__24h,0.2737481385960963,0.06007796039934389
3,split_random,global_train_mean,BRD4770__MCF7__10000nM__24h,0.16415527817493036,0.04498833504713509
3,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__A549__10nM__24h,0.4675636997827997,0.09350563416031944
3,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__K562__1000nM__24h,0.19106845463043917,0.1175221548841337
3,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__K562__1000nM__24h",0.11374267124931679,0.0578947275399254
3,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__MCF7__10nM__24h",0.028519761637010838,0.04321359746227083
3,split_random,global_train_mean,Belinostat (PXD101)__A549__10nM__24h,0.38095775451889563,0.07587733378770811
3,split_random,global_train_mean,Belinostat (PXD101)__A549__100nM__24h,0.44311589566347664,0.10561124464936575
3,split_random,global_train_mean,Belinostat (PXD101)__A549__10000nM__24h,0.4729458837845665,0.33441856540680676
3,split_random,global_train_mean,Belinostat (PXD101)__K562__10nM__24h,0.22117825422401874,0.06041225594798548
3,split_random,global_train_mean,Belinostat (PXD101)__MCF7__100nM__24h,0.4109742913825621,0.1119970596984315
3,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__1000nM__24h,-0.010577017638481125,0.0796388765267525
3,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__10nM__24h,0.15411703087544582,0.04388901601469442
3,split_random,global_train_mean,Bosutinib (SKI-606)__MCF7__100nM__24h,0.35068031398135363,0.06027582026440831
3,split_random,global_train_mean,Busulfan __K562__100nM__24h,0.28011869758171476,0.07832991178252133
3,split_random,global_train_mean,CEP-33779__A549__1000nM__24h,0.10449682928102835,0.07046802774556782
3,split_random,global_train_mean,CEP-33779__A549__10000nM__24h,0.08633510948339801,0.08181321477490554
3,split_random,global_train_mean,CEP-33779__K562__10nM__24h,0.19799778205594534,0.05676954194884482
3,split_random,global_train_mean,CEP-33779__K562__100nM__24h,0.1233426399257092,0.06699251728897537
3,split_random,global_train_mean,CEP-33779__MCF7__10000nM__24h,0.2944010540176972,0.0647113144255197
3,split_random,global_train_mean,CUDC-101__A549__10nM__24h,0.2642214714948385,0.06521487098707814
3,split_random,global_train_mean,CUDC-907__K562__100nM__24h,0.47061729997761137,0.18507481108306573
3,split_random,global_train_mean,CUDC-907__MCF7__10nM__24h,0.3823513253895974,0.16874177352189804
3,split_random,global_train_mean,CYC116__A549__100nM__24h,0.11694023858737908,0.0815223197202642
3,split_random,global_train_mean,CYC116__K562__1000nM__24h,0.16039090471825615,0.05954090606235637
3,split_random,global_train_mean,CYC116__K562__10000nM__24h,0.125673924397352,0.08993207304919472
3,split_random,global_train_mean,CYC116__MCF7__100nM__24h,0.12598285400777448,0.05780360738936475
3,split_random,global_train_mean,CYC116__MCF7__1000nM__24h,0.36730283201125136,0.06033268700535824
3,split_random,global_train_mean,Capecitabine __A549__1000nM__24h,0.08375154673840787,0.06791738503576025
3,split_random,global_train_mean,Capecitabine __K562__1000nM__24h,0.1010996468583637,0.062144825926907746
3,split_random,global_train_mean,Capecitabine __K562__10000nM__24h,0.12002205674941295,0.062371959011754366
3,split_random,global_train_mean,Capecitabine __MCF7__1000nM__24h,0.015481415962823769,0.046630866049347956
3,split_random,global_train_mean,Carmofur__K562__10nM__24h,0.20205219601934582,0.059234902541875266
3,split_random,global_train_mean,Cediranib (AZD2171)__A549__10000nM__24h,0.31466641220604813,0.12728653500782786
3,split_random,global_train_mean,Cediranib (AZD2171)__K562__10nM__24h,0.19949029398290255,0.07287531623142011
3,split_random,global_train_mean,Cediranib (AZD2171)__K562__1000nM__24h,0.1473300177615536,0.06316141905814376
3,split_random,global_train_mean,Cediranib (AZD2171)__MCF7__10nM__24h,0.05985984552070634,0.04806572357987773
3,split_random,global_train_mean,Celecoxib__K562__100nM__24h,0.00820530585186731,0.061176616630175984
3,split_random,global_train_mean,Celecoxib__K562__10000nM__24h,0.1401857505582069,0.06236421881036324
3,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__A549__10nM__24h",0.05733050007103508,0.06734494643202592
3,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__K562__10000nM__24h",0.2601584245479756,0.10451104952581836
3,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__MCF7__100nM__24h",0.26417903720905606,0.04539237679314002
3,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__MCF7__1000nM__24h",0.2461357340521031,0.049067930923837086
3,split_random,global_train_mean,Cimetidine __A549__10000nM__24h,0.16511490115917193,0.07915505572941225
3,split_random,global_train_mean,Cimetidine __K562__1000nM__24h,0.10168529488440874,0.06276632137135299
3,split_random,global_train_mean,Cimetidine __MCF7__10nM__24h,0.021811113623497934,0.054846240152418346
3,split_random,global_train_mean,Cimetidine __MCF7__100nM__24h,0.057541826347256124,0.04186696545285799
3,split_random,global_train_mean,Cimetidine __MCF7__10000nM__24h,0.0342818137615499,0.06551394789171917
3,split_random,global_train_mean,Clevudine __A549__100nM__24h,0.11495892920707378,0.06345881141563386
3,split_random,global_train_mean,Clevudine __A549__1000nM__24h,0.12951039703849856,0.05917849516465094
3,split_random,global_train_mean,Clevudine __MCF7__10nM__24h,0.08900995180551753,0.04256350567553691
3,split_random,global_train_mean,Clevudine __MCF7__1000nM__24h,0.10143006490578221,0.048593366620559166
3,split_random,global_train_mean,Clevudine __MCF7__10000nM__24h,0.17774465556783584,0.04382828924627768
3,split_random,global_train_mean,Crizotinib (PF-02341066)__A549__1000nM__24h,0.3213511899879292,0.08243443569347828
3,split_random,global_train_mean,Crizotinib (PF-02341066)__K562__10000nM__24h,0.3269554053642644,0.15705965604597585
3,split_random,global_train_mean,Curcumin__A549__100nM__24h,0.14045376826605543,0.06399431782532862
