seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
27,split_random,random,global_train_mean,1760,440,0.16275469466463657,0.13325422048741445,0.08422255168617089,0.06577647876505893,,
27,split_random,random,cell_context_mean,1760,440,0.23100734664189018,0.20958202822984645,0.08352327859353904,0.06640628793465544,,
27,split_random,random,drug_mean,1760,440,0.24472391060210938,0.20065547371281273,0.08235538982656675,0.06788324592283809,,
27,split_random,random,cell_dose_mean,1760,440,0.2418101420820863,0.2182166532899245,0.08372144847601413,0.067396942532534,,
27,split_random,random,ridge_cell_dose,1760,440,0.22877872609706604,0.20453928886560946,0.0835768322646365,0.06678077328015938,10.0,
27,split_random,random,ridge_drug_fp,1760,440,0.2478328440518014,0.20389288517741663,0.0816948831701071,0.06755661980514849,10.0,1024.0
27,split_random,random,ridge_cell_dose_drug_fp,1760,440,0.29457547144658697,0.2502310303788926,0.08074095819139424,0.06756308020069487,10.0,1024.0
27,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
27,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
27,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
27,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
27,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
27,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
27,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
27,split_scaffold_heldout,scaffold_heldout,global_train_mean,1802,398,0.15142253808559017,0.13076855911300794,0.08269805126741189,0.0644358480764073,,
27,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1802,398,0.22048892136384,0.19947720283564752,0.08226388797784527,0.0645360090067307,,
27,split_scaffold_heldout,scaffold_heldout,drug_mean,1802,398,0.15142253808559017,0.13076855911300794,0.08269805126741189,0.0644358480764073,,
27,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1802,398,0.24222023394800446,0.2291048549355419,0.0820596905799335,0.06601244852764798,,
27,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1802,398,0.2195148074202603,0.1976501403865478,0.08222444290788126,0.06560125435011954,10.0,
27,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1802,398,0.11865298637084423,0.07806091158662495,0.08661077566754552,0.07038152158525182,10.0,1024.0
27,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1802,398,0.1790899611994981,0.13842097180819074,0.08604632420029952,0.0715504940594599,10.0,1024.0
27,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1214,131,0.042334637261562336,0.03687541267085945,0.08410033867748512,0.06649390796661755,,
27,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1214,131,0.042334637261562336,0.03687541267085945,0.08410033867748512,0.06649390796661755,,
27,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1214,131,0.042334637261562336,0.03687541267085945,0.08410033867748512,0.06649390796661755,,
27,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1214,131,0.042334637261562336,0.03687541267085945,0.08410033867748512,0.06649390796661755,,
27,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1214,131,0.03670849613862989,0.035531671073843904,0.08480704835014712,0.06868521734586781,10.0,
27,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1214,131,0.02461209976698182,0.005414104732242209,0.0911227009789474,0.07477171054796804,10.0,1024.0
27,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1214,131,0.023801911221782455,0.008611426630774128,0.09168452063852149,0.07667564424584289,10.0,1024.0
