seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
1,split_random,random,global_train_mean,1767,433,0.14936730089906577,0.119332784798676,0.0806606235323827,0.06509563821198412,,
1,split_random,random,cell_context_mean,1767,433,0.21666982147473393,0.19282687733396708,0.08024959791878736,0.06486138265579412,,
1,split_random,random,drug_mean,1767,433,0.2246557921461138,0.18336006615746872,0.08092280622976038,0.06745751400459071,,
1,split_random,random,cell_dose_mean,1767,433,0.23062305315720089,0.20585490623342345,0.08034877023844021,0.06596096930146621,,
1,split_random,random,ridge_cell_dose,1767,433,0.21389118016183292,0.19214034996635124,0.08037309025264056,0.0655880969383545,10.0,
1,split_random,random,ridge_drug_fp,1767,433,0.22794498268471647,0.18425589405402465,0.08016390393294402,0.06692800669716692,10.0,1024.0
1,split_random,random,ridge_cell_dose_drug_fp,1767,433,0.2784111690558094,0.23677723089137986,0.07917306816888188,0.06657537945903812,10.0,1024.0
1,split_cell_heldout,cell_heldout,global_train_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
1,split_cell_heldout,cell_heldout,cell_context_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
1,split_cell_heldout,cell_heldout,drug_mean,1463,737,0.1501872246610215,0.1198777509882804,0.09440988754424856,0.07542853312342089,,
1,split_cell_heldout,cell_heldout,cell_dose_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
1,split_cell_heldout,cell_heldout,ridge_cell_dose,1463,737,0.08615650990795828,0.05916994684760455,0.09243476356930533,0.0719811675239751,10.0,
1,split_cell_heldout,cell_heldout,ridge_drug_fp,1463,737,0.15147595994049529,0.12178679810575663,0.09369709435166919,0.07491952778693362,10.0,1024.0
1,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1463,737,0.14894606990395184,0.11511369104167447,0.09401522726318934,0.0755775155049565,10.0,1024.0
1,split_scaffold_heldout,scaffold_heldout,global_train_mean,1766,434,0.1508118104090968,0.12029018313103437,0.08078401492193904,0.06551772487373411,,
1,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1766,434,0.21585479203293595,0.1971123797748352,0.08042328690468463,0.06577955513041649,,
1,split_scaffold_heldout,scaffold_heldout,drug_mean,1766,434,0.1508118104090968,0.12029018313103437,0.08078401492193904,0.06551772487373411,,
1,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1766,434,0.2411323846179913,0.2267063351098554,0.07982024374477287,0.06613951203474022,,
1,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1766,434,0.21761519912802396,0.19704505282033857,0.08017043525492006,0.06638940799655596,10.0,
1,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1766,434,0.10725241642137416,0.08805426042260922,0.08665830514358207,0.07155763033110002,10.0,1024.0
1,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1766,434,0.1665789917518298,0.14266194147614797,0.08598830158571096,0.07230121133017607,10.0,1024.0
1,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1173,144,0.08246605919579879,0.06506023677375002,0.08813225135263258,0.07105361637090464,,
1,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1173,144,0.08246605919579879,0.06506023677375002,0.08813225135263258,0.07105361637090464,,
1,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1173,144,0.08246605919579879,0.06506023677375002,0.08813225135263258,0.07105361637090464,,
1,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1173,144,0.08246605919579879,0.06506023677375002,0.08813225135263258,0.07105361637090464,,
1,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1173,144,0.07919046117797102,0.06002972092651843,0.08818855387061207,0.07182331288408911,10.0,
1,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1173,144,0.05792106360175194,0.03596103163190531,0.09504294949091438,0.07827245404716444,10.0,1024.0
1,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1173,144,0.06091521956744455,0.03500131999983318,0.09528463815068272,0.07876534847351588,10.0,1024.0
