seed,split,baseline,sample_id,rowwise_pearson,rmse
19,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10000nM__24h,0.4634322866978303,0.10383169321873127
19,split_random,global_train_mean,(+)-JQ1__MCF7__100nM__24h,0.37749127665028037,0.12042292859588477
19,split_random,global_train_mean,(+)-JQ1__MCF7__1000nM__24h,0.5190002207511709,0.23780039781436077
19,split_random,global_train_mean,A-366__MCF7__10nM__24h,0.2496750467503198,0.04287466809101194
19,split_random,global_train_mean,A-366__MCF7__100nM__24h,0.08191785255505384,0.052222702097295515
19,split_random,global_train_mean,ABT-737__K562__100nM__24h,-0.045723435337557974,0.06437223431337136
19,split_random,global_train_mean,ABT-737__MCF7__1000nM__24h,-0.1336135554258472,0.08157738822695977
19,split_random,global_train_mean,AC480 (BMS-599626)__A549__10nM__24h,-0.053077852756564695,0.06726336152400686
19,split_random,global_train_mean,AC480 (BMS-599626)__A549__100nM__24h,0.010853822998310995,0.07552004553861451
19,split_random,global_train_mean,AC480 (BMS-599626)__A549__10000nM__24h,0.24255394904974123,0.1028746535505697
19,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__10nM__24h,0.1262430027864269,0.050074417123270654
19,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__100nM__24h,0.22516638595217361,0.05274107782597577
19,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__10000nM__24h,0.35975285011908076,0.08994961681987443
19,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__10nM__24h,0.1671467301929209,0.062411984957384314
19,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__100nM__24h,0.15576235054814735,0.06086253787538042
19,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__100nM__24h,0.15560340037027354,0.06896855517245674
19,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__100nM__24h,0.17943587325559443,0.05843253419458771
19,split_random,global_train_mean,AICAR (Acadesine)__K562__10nM__24h,0.0695117755163132,0.06466467923662059
19,split_random,global_train_mean,AICAR (Acadesine)__MCF7__10nM__24h,-0.04117249791835423,0.047690862621433114
19,split_random,global_train_mean,AICAR (Acadesine)__MCF7__10000nM__24h,-0.11322066044878167,0.054242146140563
19,split_random,global_train_mean,AMG-900__A549__10nM__24h,0.40434890482317387,0.14600421528877783
19,split_random,global_train_mean,AMG-900__MCF7__10nM__24h,0.37836548627088423,0.06480772938965362
19,split_random,global_train_mean,AMG-900__MCF7__100nM__24h,0.45332764652155727,0.07265305567975029
19,split_random,global_train_mean,AR-42__A549__10nM__24h,0.3379039547052939,0.0811102553973289
19,split_random,global_train_mean,AR-42__A549__1000nM__24h,0.609199333934577,0.24780365997855333
19,split_random,global_train_mean,AR-42__K562__10nM__24h,0.3436197848894905,0.06524251221625882
19,split_random,global_train_mean,AR-42__MCF7__10nM__24h,0.38527876195414446,0.08534278181870796
19,split_random,global_train_mean,AT9283__MCF7__10nM__24h,0.18238032784850847,0.0734145101249192
19,split_random,global_train_mean,AT9283__MCF7__100nM__24h,0.16588607343519007,0.08005806019561175
19,split_random,global_train_mean,AZ 960__K562__100nM__24h,0.1535267515477799,0.0711879922309471
19,split_random,global_train_mean,AZ 960__MCF7__10nM__24h,0.22022286803001756,0.05517600188901576
19,split_random,global_train_mean,AZD1480__A549__10nM__24h,0.22277817318940618,0.061563241091289536
19,split_random,global_train_mean,AZD1480__A549__100nM__24h,0.13730206042663895,0.06279037483418198
19,split_random,global_train_mean,AZD1480__A549__10000nM__24h,0.49166457901756105,0.1510620053589576
19,split_random,global_train_mean,AZD1480__K562__10nM__24h,0.07715702816558132,0.05633286851464129
19,split_random,global_train_mean,AZD1480__K562__100nM__24h,-0.013692622116290134,0.06415531074715836
19,split_random,global_train_mean,AZD1480__MCF7__10nM__24h,0.2569168092393839,0.04865648385697732
19,split_random,global_train_mean,AZD1480__MCF7__100nM__24h,0.3089319070715099,0.04639869151412982
19,split_random,global_train_mean,AZD1480__MCF7__1000nM__24h,0.389349520683948,0.07148955766296189
19,split_random,global_train_mean,Abexinostat (PCI-24781)__K562__100nM__24h,0.3834038774535334,0.11568660208319972
