seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
4,split_random,random,global_train_mean,1766,434,0.16146567800634778,0.1256092560901193,0.08467755519711533,0.06550628291070076,,
4,split_random,random,cell_context_mean,1766,434,0.2299774208789558,0.19921506979246695,0.08406448485980263,0.06529905355828215,,
4,split_random,random,drug_mean,1766,434,0.23941391359679642,0.20557107043211503,0.08334556334470059,0.06789712720439825,,
4,split_random,random,cell_dose_mean,1766,434,0.24388086009767201,0.21794169269097077,0.08380012296152296,0.0665814450353434,,
4,split_random,random,ridge_cell_dose,1766,434,0.22922669277805635,0.1982205382600143,0.08400624312531414,0.06584538012014904,10.0,
4,split_random,random,ridge_drug_fp,1766,434,0.24317819374900823,0.20678314916701088,0.08271001966894011,0.06735845800342612,10.0,1024.0
4,split_random,random,ridge_cell_dose_drug_fp,1766,434,0.29295416946084657,0.2610318034051904,0.08153405267186106,0.06764570671910616,10.0,1024.0
4,split_cell_heldout,cell_heldout,global_train_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
4,split_cell_heldout,cell_heldout,cell_context_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
4,split_cell_heldout,cell_heldout,drug_mean,1463,737,0.1501872246610215,0.1198777509882804,0.09440988754424856,0.07542853312342089,,
4,split_cell_heldout,cell_heldout,cell_dose_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
4,split_cell_heldout,cell_heldout,ridge_cell_dose,1463,737,0.08615650990795828,0.05916994684760455,0.09243476356930533,0.0719811675239751,10.0,
4,split_cell_heldout,cell_heldout,ridge_drug_fp,1463,737,0.15147595994049529,0.12178679810575663,0.09369709435166919,0.07491952778693362,10.0,1024.0
4,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1463,737,0.14894606990395184,0.11511369104167447,0.09401522726318934,0.0755775155049565,10.0,1024.0
4,split_scaffold_heldout,scaffold_heldout,global_train_mean,1772,428,0.183805928582125,0.1511475233153299,0.0837714334418405,0.06700366754378408,,
4,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1772,428,0.24845430979741334,0.22556685087222117,0.08295069514547934,0.06624564137370256,,
4,split_scaffold_heldout,scaffold_heldout,drug_mean,1772,428,0.183805928582125,0.1511475233153299,0.0837714334418405,0.06700366754378408,,
4,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1772,428,0.2696850689436418,0.25111643220180124,0.08263646021553099,0.0671217280060481,,
4,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1772,428,0.24771354139763732,0.2267758559726631,0.08281211118073377,0.06708004373001583,10.0,
4,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1772,428,0.14198246570088027,0.10714807806713642,0.08787638148892483,0.07323792390278241,10.0,1024.0
4,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1772,428,0.2027805200241674,0.16070995128714377,0.0868704451753585,0.07270183514584422,10.0,1024.0
4,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1177,142,0.12967998431488845,0.0892951527745939,0.09264372732324302,0.07264889759783594,,
4,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1177,142,0.12967998431488845,0.0892951527745939,0.09264372732324302,0.07264889759783594,,
4,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1177,142,0.12967998431488845,0.0892951527745939,0.09264372732324302,0.07264889759783594,,
4,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1177,142,0.12967998431488845,0.0892951527745939,0.09264372732324302,0.07264889759783594,,
4,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1177,142,0.12484040422968354,0.08797893625271581,0.09278418366300746,0.07468773601920084,10.0,
4,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1177,142,0.09325057007285609,0.05957076985878605,0.09766673023428378,0.08416570676190072,10.0,1024.0
4,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1177,142,0.09451795159559062,0.06846415855967772,0.09791663438388053,0.08289330603674203,10.0,1024.0
