seed,split,baseline,sample_id,rowwise_pearson,rmse
4,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10000nM__24h,0.47865590646465356,0.10375912872949894
4,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10nM__24h,-0.05574044778475795,0.051890237984454225
4,split_random,global_train_mean,(+)-JQ1__K562__10000nM__24h,0.3311816637367112,0.16304057967616875
4,split_random,global_train_mean,A-366__A549__10nM__24h,0.17864913309884142,0.05767601521045152
4,split_random,global_train_mean,ABT-737__K562__10000nM__24h,0.016847519513524208,0.0897981673672666
4,split_random,global_train_mean,ABT-737__MCF7__1000nM__24h,-0.14123503266129586,0.08153115186409528
4,split_random,global_train_mean,AC480 (BMS-599626)__K562__10nM__24h,0.0017471108985874927,0.062007987577386
4,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10000nM__24h,0.26273141499857394,0.07037412728750567
4,split_random,global_train_mean,AG-14361__A549__10nM__24h,0.2011047055188736,0.056799557720410065
4,split_random,global_train_mean,AG-14361__K562__100nM__24h,0.09699121089461572,0.05949948879303553
4,split_random,global_train_mean,AG-14361__MCF7__100nM__24h,0.189501569370275,0.04089999729301225
4,split_random,global_train_mean,AICAR (Acadesine)__K562__100nM__24h,0.06738364353669479,0.058407259946434066
4,split_random,global_train_mean,AICAR (Acadesine)__K562__10000nM__24h,0.06939067140428164,0.05714759936724887
4,split_random,global_train_mean,AICAR (Acadesine)__MCF7__1000nM__24h,-0.05175827563191658,0.06269441681471463
4,split_random,global_train_mean,AMG-900__K562__100nM__24h,0.036946522362316665,0.10951789985314553
4,split_random,global_train_mean,AMG-900__K562__1000nM__24h,0.23506523844571062,0.09508777110283843
4,split_random,global_train_mean,AR-42__A549__100nM__24h,0.5290207076851907,0.14044432516208788
4,split_random,global_train_mean,AR-42__MCF7__100nM__24h,0.49480946456956504,0.1453989887796961
4,split_random,global_train_mean,AT9283__MCF7__10000nM__24h,0.16025707137645373,0.12481025133707913
4,split_random,global_train_mean,AZ 960__K562__1000nM__24h,0.12156911898818712,0.08398502060639187
4,split_random,global_train_mean,AZ 960__MCF7__10nM__24h,0.23277880131488562,0.05484788074592016
4,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__100nM__24h,0.4510101569777978,0.13330607440362832
4,split_random,global_train_mean,Alendronate sodium trihydrate__MCF7__100nM__24h,0.3195966341870422,0.06896242841742864
4,split_random,global_train_mean,Alendronate sodium trihydrate__MCF7__10000nM__24h,0.40280955645875144,0.0860694210602657
4,split_random,global_train_mean,Alisertib (MLN8237)__K562__100nM__24h,0.09945964721561348,0.10673542745083292
4,split_random,global_train_mean,Alisertib (MLN8237)__K562__10000nM__24h,0.11109540872594852,0.14346299791161055
4,split_random,global_train_mean,Alisertib (MLN8237)__MCF7__10000nM__24h,0.5112605666436767,0.08596600555437783
4,split_random,global_train_mean,Altretamine__A549__10nM__24h,0.01500037395335362,0.06359273906804606
4,split_random,global_train_mean,Altretamine__A549__10000nM__24h,0.06103176659290282,0.06245335658009475
4,split_random,global_train_mean,Altretamine__K562__10000nM__24h,0.1339239890551028,0.058755608273202184
4,split_random,global_train_mean,Aminoglutethimide __A549__100nM__24h,-0.08140692575743196,0.08127821612589652
4,split_random,global_train_mean,Aminoglutethimide __K562__10000nM__24h,0.2061482692433683,0.05505466242513158
4,split_random,global_train_mean,Anacardic Acid__A549__10000nM__24h,0.22543317797415366,0.057547762500987455
4,split_random,global_train_mean,Anacardic Acid__MCF7__1000nM__24h,0.12107495564032973,0.04531006628111077
4,split_random,global_train_mean,Anacardic Acid__MCF7__10000nM__24h,0.06223246552033746,0.04985249730846777
4,split_random,global_train_mean,Andarine__A549__100nM__24h,-0.10597255172933169,0.08074072873764718
4,split_random,global_train_mean,Andarine__MCF7__100nM__24h,0.1040625997228229,0.06276601094271896
4,split_random,global_train_mean,Aurora A Inhibitor I__A549__1000nM__24h,0.15852633733334962,0.06842557016637657
4,split_random,global_train_mean,Aurora A Inhibitor I__A549__10000nM__24h,0.5452584909676885,0.11914250779421987
4,split_random,global_train_mean,Aurora A Inhibitor I__MCF7__10000nM__24h,0.42079683650511773,0.06400872091055379
4,split_random,global_train_mean,Azacitidine __A549__1000nM__24h,0.10204144049630721,0.07485918584933071
4,split_random,global_train_mean,Azacitidine __K562__10nM__24h,0.12112084268446928,0.06473409903684557
4,split_random,global_train_mean,BMS-265246__K562__1000nM__24h,-0.0879359079903624,0.08082280435174134
4,split_random,global_train_mean,BMS-536924__A549__1000nM__24h,0.002441111214011987,0.08438029942952026
4,split_random,global_train_mean,BMS-536924__MCF7__10nM__24h,-0.04235256687059285,0.05494092236207657
4,split_random,global_train_mean,BMS-536924__MCF7__1000nM__24h,0.2232303096467866,0.0664550776471985
4,split_random,global_train_mean,BMS-754807__MCF7__100nM__24h,0.29575594267722727,0.0667580212585788
4,split_random,global_train_mean,BMS-911543__A549__100nM__24h,0.04321301675079233,0.06480278041838027
4,split_random,global_train_mean,BMS-911543__K562__10nM__24h,0.10543723566248796,0.05959709229721336
4,split_random,global_train_mean,BMS-911543__K562__1000nM__24h,-0.01984749533513751,0.06632617227594516
4,split_random,global_train_mean,BMS-911543__MCF7__1000nM__24h,-0.04646327073315184,0.05283705984451924
4,split_random,global_train_mean,BRD4770__A549__10000nM__24h,0.2766413110794625,0.06004541370457366
4,split_random,global_train_mean,BRD4770__K562__100nM__24h,0.0036166194721862746,0.06257995692038175
4,split_random,global_train_mean,BRD4770__K562__10000nM__24h,0.18924626903363195,0.059976835064452366
4,split_random,global_train_mean,BRD4770__MCF7__100nM__24h,0.16501633567221746,0.042326144113797745
4,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__MCF7__100nM__24h,0.36952175816640687,0.0665047619314676
4,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__A549__100nM__24h",0.09655488610353004,0.06460133957961385
4,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__MCF7__100nM__24h",0.1203280427974591,0.0560519996616736
4,split_random,global_train_mean,Belinostat (PXD101)__A549__10nM__24h,0.3836838542089788,0.07589644779615483
4,split_random,global_train_mean,Belinostat (PXD101)__K562__10nM__24h,0.21698734606641887,0.060454801128462195
4,split_random,global_train_mean,Belinostat (PXD101)__MCF7__100nM__24h,0.4200509716000748,0.11193365352371126
4,split_random,global_train_mean,Belinostat (PXD101)__MCF7__10000nM__24h,0.5020813043989776,0.3875398896317399
4,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__10nM__24h,-0.03290010482563772,0.06281494374150899
4,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__10nM__24h,0.14949671399311448,0.05951117010993276
4,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__100nM__24h,0.06400038766913689,0.06374042278598924
4,split_random,global_train_mean,Bosutinib (SKI-606)__MCF7__100nM__24h,0.3549494219355836,0.06018899805222422
4,split_random,global_train_mean,Busulfan __A549__10000nM__24h,0.17122910919176162,0.0611941088446122
4,split_random,global_train_mean,Busulfan __K562__100nM__24h,0.28304960789602257,0.07835727090534568
4,split_random,global_train_mean,Busulfan __MCF7__10nM__24h,0.04637084900782697,0.04866704164117273
4,split_random,global_train_mean,CEP-33779__A549__100nM__24h,0.0819243564947866,0.059076486238066425
4,split_random,global_train_mean,CUDC-101__A549__10000nM__24h,0.583525917332182,0.23420937111061574
4,split_random,global_train_mean,CUDC-101__MCF7__10nM__24h,0.2233536530834606,0.04790107593865503
4,split_random,global_train_mean,CYC116__A549__10000nM__24h,0.42549344321395033,0.10244470014346918
4,split_random,global_train_mean,CYC116__K562__10000nM__24h,0.1261326624974804,0.08977205881801907
4,split_random,global_train_mean,CYC116__MCF7__10000nM__24h,0.36661088585135804,0.0959575442795296
4,split_random,global_train_mean,Capecitabine __MCF7__10nM__24h,0.09265776361761983,0.04755764594768599
4,split_random,global_train_mean,Capecitabine __MCF7__1000nM__24h,0.015215160031173078,0.04650107001153436
4,split_random,global_train_mean,Carmofur__K562__100nM__24h,0.11495481799379832,0.05829370370217439
4,split_random,global_train_mean,Cediranib (AZD2171)__A549__10000nM__24h,0.306699226252163,0.12754206729517598
4,split_random,global_train_mean,Cediranib (AZD2171)__K562__1000nM__24h,0.1463387613817626,0.06315447064185557
4,split_random,global_train_mean,Cediranib (AZD2171)__MCF7__100nM__24h,0.14715947278142666,0.05479103538944126
4,split_random,global_train_mean,Celecoxib__A549__10000nM__24h,0.09067240740385756,0.07001710428459447
4,split_random,global_train_mean,Celecoxib__K562__10nM__24h,0.027322157460567827,0.06065060682195731
4,split_random,global_train_mean,Celecoxib__K562__10000nM__24h,0.14187786020637483,0.062338140825655926
4,split_random,global_train_mean,Celecoxib__MCF7__10nM__24h,-0.11971857212026162,0.053950938287718464
4,split_random,global_train_mean,Celecoxib__MCF7__1000nM__24h,-0.1003978693466387,0.07510203926311645
4,split_random,global_train_mean,Celecoxib__MCF7__10000nM__24h,-0.032035749949423376,0.057038454175247055
4,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__A549__100nM__24h",0.14187672405181775,0.06829025629478308
4,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__K562__10nM__24h",0.10956343327908147,0.06045093800290062
4,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__K562__1000nM__24h",0.18672060220430517,0.061288831463633744
4,split_random,global_train_mean,"Cerdulatinib (PRT062070, PRT2070)__MCF7__100nM__24h",0.26308490360666326,0.04539928543260621
4,split_random,global_train_mean,Cimetidine __K562__100nM__24h,-0.018894437122994535,0.05922929299257502
4,split_random,global_train_mean,Cimetidine __K562__10000nM__24h,0.0728326076326642,0.05954510286639958
4,split_random,global_train_mean,Cimetidine __MCF7__10nM__24h,0.02284326581331352,0.054627681177482096
4,split_random,global_train_mean,Clevudine __A549__10000nM__24h,0.10421924444158677,0.06427387642963266
4,split_random,global_train_mean,Clevudine __MCF7__100nM__24h,0.20507015310565832,0.043857576242894415
4,split_random,global_train_mean,Costunolide__K562__100nM__24h,0.09560893998507,0.06376835361788996
4,split_random,global_train_mean,Costunolide__K562__1000nM__24h,0.0458598138648651,0.059746296586119
4,split_random,global_train_mean,Crizotinib (PF-02341066)__K562__100nM__24h,0.08534444974397602,0.06819250101681308
4,split_random,global_train_mean,Crizotinib (PF-02341066)__MCF7__10000nM__24h,0.3209739430722952,0.1482351962262246
4,split_random,global_train_mean,Curcumin__A549__100nM__24h,0.14731849517306106,0.06386816282304286
4,split_random,global_train_mean,Curcumin__K562__10nM__24h,0.09289213026363453,0.05591309184405457
4,split_random,global_train_mean,Cyclocytidine HCl__A549__10nM__24h,-0.02796475829868874,0.07686927567197081
4,split_random,global_train_mean,Cyclocytidine HCl__K562__10nM__24h,0.0750007869674881,0.09128758912569351
4,split_random,global_train_mean,Cyclocytidine HCl__K562__1000nM__24h,0.11175192811934112,0.113574408850182
4,split_random,global_train_mean,Cyclocytidine HCl__MCF7__10nM__24h,-0.0967558789324171,0.05095921111468719
4,split_random,global_train_mean,Dacinostat (LAQ824)__A549__10000nM__24h,0.4219733653172576,0.36662388239163196
4,split_random,global_train_mean,Dacinostat (LAQ824)__K562__100nM__24h,0.4789873073435346,0.21153997829087495
4,split_random,global_train_mean,Dacinostat (LAQ824)__MCF7__10000nM__24h,0.4443296416815531,0.43125135995926467
4,split_random,global_train_mean,Danusertib (PHA-739358)__A549__10nM__24h,0.22582289914432205,0.06601244280982357
4,split_random,global_train_mean,Danusertib (PHA-739358)__A549__100nM__24h,0.48253022484810204,0.10237904723955914
4,split_random,global_train_mean,Danusertib (PHA-739358)__A549__1000nM__24h,0.48411384239662086,0.12726119952219944
4,split_random,global_train_mean,Danusertib (PHA-739358)__MCF7__100nM__24h,0.4161703096277325,0.06192922900398345
4,split_random,global_train_mean,Danusertib (PHA-739358)__MCF7__10000nM__24h,0.35776419808890986,0.1303015554500611
4,split_random,global_train_mean,Daphnetin__K562__100nM__24h,-0.024990699413562273,0.06522125775180623
4,split_random,global_train_mean,Daphnetin__MCF7__1000nM__24h,0.09928454619774293,0.05177153744458771
4,split_random,global_train_mean,Daphnetin__MCF7__10000nM__24h,0.14849964026983054,0.04623383858025335
4,split_random,global_train_mean,Dasatinib__A549__100nM__24h,0.1828602701746411,0.10117680640314662
4,split_random,global_train_mean,Dasatinib__K562__100nM__24h,0.2167574787271632,0.16453923184468924
4,split_random,global_train_mean,Dasatinib__MCF7__100nM__24h,0.3371875940643934,0.08158231784279554
4,split_random,global_train_mean,Decitabine__K562__100nM__24h,0.05083295406210525,0.0745226986028698
4,split_random,global_train_mean,Decitabine__K562__10000nM__24h,0.13434261571289444,0.0823286221537251
4,split_random,global_train_mean,Decitabine__MCF7__1000nM__24h,0.16065502448862135,0.066976058687499
4,split_random,global_train_mean,Disulfiram __MCF7__10nM__24h,0.07315783976671594,0.05415191149646782
4,split_random,global_train_mean,Disulfiram __MCF7__1000nM__24h,0.036800775935413456,0.07045149366245865
4,split_random,global_train_mean,Divalproex Sodium__A549__10000nM__24h,0.21152990271357766,0.07465083847782224
4,split_random,global_train_mean,Divalproex Sodium__K562__100nM__24h,0.04677189891544086,0.06776154492335598
4,split_random,global_train_mean,Droxinostat__A549__1000nM__24h,-0.021839573044678522,0.07419531972969873
4,split_random,global_train_mean,Droxinostat__K562__10000nM__24h,0.4135003139698397,0.08322404332128416
4,split_random,global_train_mean,Droxinostat__MCF7__10nM__24h,0.02697280567409253,0.048969618229790624
