seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
15,split_random,random,global_train_mean,1771,429,0.16273487209515677,0.13254194997605237,0.08187203939337602,0.06495295237718202,,
15,split_random,random,cell_context_mean,1771,429,0.2318463086097888,0.21131947469795387,0.0813674395227078,0.0648245796124608,,
15,split_random,random,drug_mean,1771,429,0.24534010238754184,0.21006208933832443,0.08135548338148323,0.06747013302554948,,
15,split_random,random,cell_dose_mean,1771,429,0.24536648129512587,0.2293980971911044,0.08146014426277699,0.06574602862290956,,
15,split_random,random,ridge_cell_dose,1771,429,0.22899672290932435,0.20275390342832175,0.08142961214907221,0.06499473984878097,10.0,
15,split_random,random,ridge_drug_fp,1771,429,0.24853444807749098,0.22016505419752816,0.08056756417287678,0.06663950204296046,10.0,1024.0
15,split_random,random,ridge_cell_dose_drug_fp,1771,429,0.2950936830225309,0.2534280449024829,0.07974742817558261,0.06699938246360025,10.0,1024.0
15,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
15,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
15,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
15,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
15,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
15,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
15,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
15,split_scaffold_heldout,scaffold_heldout,global_train_mean,1716,484,0.1461494679535423,0.12353015092981318,0.0778090616135042,0.06415435322416138,,
15,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1716,484,0.20872616434443542,0.19302356367514825,0.07770930816782098,0.06425935635794731,,
15,split_scaffold_heldout,scaffold_heldout,drug_mean,1716,484,0.1461494679535423,0.12353015092981318,0.0778090616135042,0.06415435322416138,,
15,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1716,484,0.23144972448919007,0.2167842094457987,0.0774438894636646,0.06487082107793994,,
15,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1716,484,0.20815582772452432,0.18871374863097123,0.07764961718607645,0.06467320404910265,10.0,
15,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1716,484,0.11568501499238108,0.08540946330852342,0.08264422829229334,0.070853641054763,10.0,1024.0
15,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1716,484,0.17326946260065462,0.14592599266517448,0.08234188484110255,0.0710711509160904,10.0,1024.0
15,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1153,156,0.04429123642063297,0.03613879708225684,0.07729538556450888,0.06677264947525519,,
15,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1153,156,0.04429123642063297,0.03613879708225684,0.07729538556450888,0.06677264947525519,,
15,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1153,156,0.04429123642063297,0.03613879708225684,0.07729538556450888,0.06677264947525519,,
15,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1153,156,0.04429123642063297,0.03613879708225684,0.07729538556450888,0.06677264947525519,,
15,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1153,156,0.036582231179468204,0.032196884599330414,0.07792400872616409,0.06738009827509621,10.0,
15,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1153,156,0.03626620404590474,0.02372401452684355,0.08390467629823055,0.07421235127528622,10.0,1024.0
15,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1153,156,0.03637164816484872,0.02842277625668173,0.08439315421123299,0.07530652111740305,10.0,1024.0
