seed,split,baseline,sample_id,rowwise_pearson,rmse
13,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__10nM__24h,0.1577201090130533,0.05874355173814267
13,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10nM__24h,-0.05530200112928464,0.05195178938858704
13,split_random,global_train_mean,(+)-JQ1__A549__100nM__24h,0.24926950295490274,0.09061209141964573
13,split_random,global_train_mean,(+)-JQ1__K562__1000nM__24h,0.3499786370967634,0.14078155357760982
13,split_random,global_train_mean,A-366__A549__10000nM__24h,0.2209409323699204,0.06261202561125823
13,split_random,global_train_mean,A-366__K562__1000nM__24h,0.10148405931202266,0.058457479288144945
13,split_random,global_train_mean,ABT-737__A549__10nM__24h,0.11341694823238627,0.06317030738742127
13,split_random,global_train_mean,ABT-737__A549__10000nM__24h,-0.02750936022742886,0.11759810786196957
13,split_random,global_train_mean,ABT-737__MCF7__100nM__24h,-0.011571674693240445,0.060803218654068764
13,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__100nM__24h,0.2406248511013075,0.05239379115498153
13,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__10nM__24h,0.17156899839076725,0.062281249819352985
13,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10nM__24h,0.33660401260945094,0.06910892392101187
13,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__10nM__24h,0.0718289677265284,0.046685597402278366
13,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__1000nM__24h,0.10809588713658976,0.04622747068383114
13,split_random,global_train_mean,AG-14361__K562__10nM__24h,0.21918086392604352,0.05968555920096052
13,split_random,global_train_mean,AG-14361__MCF7__10nM__24h,0.11717754164538816,0.04835619248229214
13,split_random,global_train_mean,AMG-900__MCF7__10nM__24h,0.39413833397334785,0.0645165054178354
13,split_random,global_train_mean,AT9283__A549__1000nM__24h,0.3062058166897433,0.11431871382304593
13,split_random,global_train_mean,AZ 960__A549__1000nM__24h,0.3642032473250376,0.07572592064575696
13,split_random,global_train_mean,AZ 960__K562__100nM__24h,0.1527472929380917,0.071175052725466
13,split_random,global_train_mean,AZ 960__K562__1000nM__24h,0.11652690838829519,0.08403898234767665
13,split_random,global_train_mean,AZD1480__A549__10nM__24h,0.23139199417790446,0.06136754251726178
13,split_random,global_train_mean,AZD1480__A549__10000nM__24h,0.5195672678774161,0.15067086282044156
13,split_random,global_train_mean,AZD1480__MCF7__10nM__24h,0.26882135477036856,0.04840209025399791
13,split_random,global_train_mean,AZD1480__MCF7__1000nM__24h,0.4049573935253809,0.07126583482640243
13,split_random,global_train_mean,AZD1480__MCF7__10000nM__24h,0.34629373434432725,0.12153158669171807
13,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__10nM__24h,0.35724904478391195,0.10406058849365324
13,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__10000nM__24h,0.5125930095376418,0.3268382858482168
13,split_random,global_train_mean,Abexinostat (PCI-24781)__MCF7__10nM__24h,0.4284968672905148,0.14438147941616103
13,split_random,global_train_mean,Alendronate sodium trihydrate__A549__1000nM__24h,0.32149379458109384,0.09399330020936435
13,split_random,global_train_mean,Alendronate sodium trihydrate__MCF7__1000nM__24h,0.3209757183651246,0.09887217023138335
13,split_random,global_train_mean,Alisertib (MLN8237)__K562__1000nM__24h,0.08858929844975055,0.10603613280336482
13,split_random,global_train_mean,Alisertib (MLN8237)__K562__10000nM__24h,0.10894774265985413,0.14346693690373227
13,split_random,global_train_mean,Alisertib (MLN8237)__MCF7__1000nM__24h,0.43569477729205547,0.07106805092344966
13,split_random,global_train_mean,Alvespimycin (17-DMAG) HCl__A549__100nM__24h,0.13535539806881713,0.19596128392517
13,split_random,global_train_mean,Alvespimycin (17-DMAG) HCl__MCF7__1000nM__24h,0.33237067751565375,0.19030165174062263
13,split_random,global_train_mean,Aminoglutethimide __A549__100nM__24h,-0.08282148699414402,0.08131125035198344
13,split_random,global_train_mean,Aminoglutethimide __MCF7__10nM__24h,0.020741696453145535,0.0444751352433595
13,split_random,global_train_mean,Aminoglutethimide __MCF7__1000nM__24h,-0.0898792710289743,0.075713312465309
13,split_random,global_train_mean,Amisulpride__K562__100nM__24h,0.12121022234972961,0.05489882717016341
13,split_random,global_train_mean,Andarine__A549__100nM__24h,-0.10954445316029075,0.08083441906121065
13,split_random,global_train_mean,Andarine__A549__10000nM__24h,0.048394875538106515,0.061871659818197124
13,split_random,global_train_mean,Andarine__MCF7__10nM__24h,-0.10247839806952957,0.05775234128765094
13,split_random,global_train_mean,Andarine__MCF7__100nM__24h,0.10837826869086684,0.062794653549014
13,split_random,global_train_mean,Aurora A Inhibitor I__A549__100nM__24h,0.14823247227453676,0.06977471330013042
13,split_random,global_train_mean,Aurora A Inhibitor I__K562__1000nM__24h,0.060987780738102744,0.06169469470009339
13,split_random,global_train_mean,Avagacestat (BMS-708163)__A549__10nM__24h,0.02918444477228134,0.06370398586803357
13,split_random,global_train_mean,Avagacestat (BMS-708163)__K562__10000nM__24h,0.14360816061518222,0.06404218651745543
13,split_random,global_train_mean,Avagacestat (BMS-708163)__MCF7__10nM__24h,-0.02206349412515708,0.06039695392833015
13,split_random,global_train_mean,Avagacestat (BMS-708163)__MCF7__100nM__24h,-0.13676793594925776,0.06558286170840948
13,split_random,global_train_mean,Azacitidine __K562__10nM__24h,0.11973958999950354,0.06479747556770576
13,split_random,global_train_mean,Azacitidine __MCF7__1000nM__24h,0.0652849756790587,0.05193412308580883
13,split_random,global_train_mean,BMS-265246__K562__10nM__24h,0.012664839182958387,0.06701221152518512
13,split_random,global_train_mean,BMS-265246__MCF7__10nM__24h,0.06596916051846655,0.059312218670576004
13,split_random,global_train_mean,BMS-265246__MCF7__10000nM__24h,0.18105954073541655,0.10097931508737137
13,split_random,global_train_mean,BMS-536924__K562__100nM__24h,0.02464911915701393,0.060894663080054943
13,split_random,global_train_mean,BMS-536924__MCF7__100nM__24h,0.12544420341826423,0.05464470191733558
13,split_random,global_train_mean,BMS-754807__K562__1000nM__24h,0.1060882580351058,0.05535651718196163
13,split_random,global_train_mean,BMS-754807__MCF7__100nM__24h,0.2884580239297104,0.06689614484909216
13,split_random,global_train_mean,BMS-911543__A549__1000nM__24h,0.09439086591071402,0.0701692197579122
13,split_random,global_train_mean,BMS-911543__MCF7__100nM__24h,0.08639541769948109,0.04383545390179298
13,split_random,global_train_mean,BRD4770__A549__10nM__24h,0.13446764733890926,0.05960420644579022
13,split_random,global_train_mean,BRD4770__A549__1000nM__24h,0.14620851813930433,0.0638701673039389
13,split_random,global_train_mean,BRD4770__K562__10000nM__24h,0.18755918281095324,0.06001148999656504
13,split_random,global_train_mean,BRD4770__MCF7__100nM__24h,0.16504739597139736,0.042440673715661535
13,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__A549__10nM__24h,0.48034124676724227,0.09316363949430922
13,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__A549__10000nM__24h,0.4384560846365673,0.15599034717595092
13,split_random,global_train_mean,Barasertib (AZD1152-HQPA)__K562__10000nM__24h,0.14490076982390537,0.10598237338283713
13,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__K562__100nM__24h",0.1419577712301618,0.058634688080358446
13,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__K562__1000nM__24h",0.11257378746273755,0.05785013665592646
13,split_random,global_train_mean,"Baricitinib (LY3009104, INCB028050)__MCF7__100nM__24h",0.12293259252624533,0.05607998601001864
13,split_random,global_train_mean,Belinostat (PXD101)__K562__100nM__24h,0.4174819510366881,0.09135299861937461
13,split_random,global_train_mean,Belinostat (PXD101)__K562__1000nM__24h,0.4905279349350201,0.14420095547060013
13,split_random,global_train_mean,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__10nM__24h,0.14736244499167853,0.059631235149695656
