seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
26,split_random,random,global_train_mean,1769,431,0.15908201818847786,0.13315825812541404,0.0795630239112608,0.06415311364445322,,
26,split_random,random,cell_context_mean,1769,431,0.22717051844762323,0.20271795162456285,0.0790487615397691,0.06402974599204615,,
26,split_random,random,drug_mean,1769,431,0.22731301144031538,0.1929688508622345,0.08039631195009443,0.06707851309402815,,
26,split_random,random,cell_dose_mean,1769,431,0.24335690937683802,0.22003562399289942,0.07906920051118285,0.06478643392005834,,
26,split_random,random,ridge_cell_dose,1769,431,0.22409476051331068,0.2039595701694054,0.07911308585097251,0.0644775573614269,10.0,
26,split_random,random,ridge_drug_fp,1769,431,0.2301241192589056,0.197908871838056,0.07959929573838281,0.06641368578218394,10.0,1024.0
26,split_random,random,ridge_cell_dose_drug_fp,1769,431,0.27959132967888517,0.24205244383080304,0.07866854854289929,0.06754782978817976,10.0,1024.0
26,split_cell_heldout,cell_heldout,global_train_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
26,split_cell_heldout,cell_heldout,cell_context_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
26,split_cell_heldout,cell_heldout,drug_mean,1456,744,0.1688182993990381,0.15138701558491532,0.08472166135117086,0.06228211761406774,,
26,split_cell_heldout,cell_heldout,cell_dose_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
26,split_cell_heldout,cell_heldout,ridge_cell_dose,1456,744,0.10065146446154753,0.08782396023325927,0.08188090091627663,0.05858368015310997,10.0,
26,split_cell_heldout,cell_heldout,ridge_drug_fp,1456,744,0.169729458848583,0.15186274416556672,0.0838479634304856,0.061778513584697506,10.0,1024.0
26,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1456,744,0.17093623812049077,0.148462294024118,0.08395215451228023,0.061876659091350435,10.0,1024.0
26,split_scaffold_heldout,scaffold_heldout,global_train_mean,1786,414,0.17477966159916963,0.14736352613651937,0.08742772070244792,0.06693084152152354,,
26,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1786,414,0.24730824830205553,0.22284480701296305,0.08654294427998012,0.06698218580532128,,
26,split_scaffold_heldout,scaffold_heldout,drug_mean,1786,414,0.17477966159916963,0.14736352613651937,0.08742772070244792,0.06693084152152354,,
26,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1786,414,0.2629887882068454,0.24478798438954819,0.08611532290818118,0.06708809084086276,,
26,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1786,414,0.24477953315642287,0.22219900947018273,0.08638707412769475,0.06696548381233913,10.0,
26,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1786,414,0.12229234665516485,0.08626132493161033,0.09225288817052175,0.07563466984401104,10.0,1024.0
26,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1786,414,0.19013834428425955,0.15457831151581913,0.09118710424899802,0.07480169864633798,10.0,1024.0
26,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1181,139,0.11408434768697022,0.10915199637622827,0.0837679982387563,0.05946663523740243,,
26,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1181,139,0.11408434768697022,0.10915199637622827,0.0837679982387563,0.05946663523740243,,
26,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1181,139,0.11408434768697022,0.10915199637622827,0.0837679982387563,0.05946663523740243,,
26,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1181,139,0.11408434768697022,0.10915199637622827,0.0837679982387563,0.05946663523740243,,
26,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1181,139,0.10911392703008434,0.10642451363104831,0.08388088784502033,0.05921093324747116,10.0,
26,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1181,139,0.08548390049013725,0.07972159132998637,0.09041686541226422,0.07221305466886499,10.0,1024.0
26,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1181,139,0.09060878977307533,0.0736645303970041,0.09053721928216928,0.07194257365748577,10.0,1024.0
