mean_all_gene_pearson,mean_all_gene_rmse,mean_top50_overlap,mean_top50_direction_agreement,mean_top100_overlap,mean_top100_direction_agreement,mean_top200_overlap,mean_top200_direction_agreement,dataset,seed,split_type,split,model_name,input_dim,n_train,n_val,n_test,status,runtime_seconds,notes,same_drug_overlap,same_scaffold_overlap,same_cell_line_overlap,same_drug_dose_overlap,same_drug_cell_line_dose_overlap,same_numeric_dose_overlap
0.2086870395535325,0.0801277599895805,0.1576443418013857,0.6338568129330255,0.1967898383371824,0.6365357967667437,0.2464087759815242,0.6339491916859122,sciplex3_24h_top2000,1,random,split_random,transigen_basal_only,2000,1767,177,433,completed,0.6192231178283691,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,1.0,1.0,1.0,0.9330254041570438,0.0,1.0
-0.0045264807550914,0.3397817609290226,0.1009497964721845,0.5058073270013568,0.1114518317503392,0.4981139755766621,0.1448236092265943,0.5027476255088195,sciplex3_24h_top2000,1,cell_heldout,split_cell_heldout,transigen_basal_only,2000,1463,146,737,completed,0.1101150512695312,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,1.0,1.0,0.0,0.9972862957937584,0.0,1.0
0.2107037759315203,0.0800579225168028,0.1673732718894009,0.6449308755760368,0.1990783410138249,0.6429723502304148,0.2469354838709677,0.6374884792626728,sciplex3_24h_top2000,1,scaffold_heldout,split_scaffold_heldout,transigen_basal_only,2000,1766,177,434,completed,0.1241571903228759,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,1.0,0.0,0.0,1.0
-0.00201355288012,0.3182448548134345,0.0419444444444444,0.4886111111111111,0.0925694444444444,0.4945833333333334,0.1373958333333333,0.5055208333333333,sciplex3_24h_top2000,1,cell_scaffold_heldout,split_cell_scaffold_heldout,transigen_basal_only,2000,1173,117,144,completed,0.0863440036773681,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,0.0,0.0,0.0,1.0
0.2374856598186472,0.0848482506570819,0.1651965065502184,0.6716593886462883,0.2020087336244541,0.6684497816593886,0.2518231441048035,0.6522052401746725,sciplex3_24h_top2000,2,random,split_random,transigen_basal_only,2000,1742,174,458,completed,0.1226229667663574,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,1.0,1.0,1.0,0.9301310043668122,0.0,1.0
-0.0097757729579602,0.3757966964438824,0.0711265646731571,0.4791655076495132,0.0878303198887343,0.4937830319888734,0.1121974965229485,0.4923296244784423,sciplex3_24h_top2000,2,cell_heldout,split_cell_heldout,transigen_basal_only,2000,1481,148,719,completed,0.1062479019165039,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.9944367176634216,0.9944367176634216,0.0,0.9930458970792768,0.0,1.0
0.2756528571664781,0.1044668247279798,0.2092146596858639,0.6894764397905759,0.237434554973822,0.6887958115183246,0.2800392670157068,0.6787303664921466,sciplex3_24h_top2000,2,scaffold_heldout,split_scaffold_heldout,transigen_basal_only,2000,1818,182,382,completed,0.1300740242004394,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,1.0,0.0,0.0,1.0
-0.0043464397512913,0.381616326741408,0.0744881889763779,0.487244094488189,0.0918897637795275,0.4809448818897638,0.1223622047244094,0.5083858267716536,sciplex3_24h_top2000,2,cell_scaffold_heldout,split_cell_scaffold_heldout,transigen_basal_only,2000,1226,123,127,completed,0.0857160091400146,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,0.0,0.0,0.0,1.0
0.2236469823273172,0.0811026021352836,0.1598301486199575,0.6507855626326964,0.1923142250530785,0.6528662420382164,0.2470169851380042,0.6420063694267516,sciplex3_24h_top2000,3,random,split_random,transigen_basal_only,2000,1729,173,471,completed,0.1212399005889892,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,1.0,1.0,1.0,0.9384288747346072,0.0,1.0
0.0161133851451047,0.2850200071406764,0.0736856745479833,0.5285396383866481,0.0926703755215577,0.5173991655076495,0.1201112656467315,0.5099095966620306,sciplex3_24h_top2000,3,cell_heldout,split_cell_heldout,transigen_basal_only,2000,1481,148,719,completed,0.1081762313842773,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.9944367176634216,0.9944367176634216,0.0,0.9930458970792768,0.0,1.0
0.246393552025453,0.0905259627965384,0.1683534136546185,0.6729718875502008,0.2012449799196787,0.6671887550200803,0.2529819277108434,0.6597489959839358,sciplex3_24h_top2000,3,scaffold_heldout,split_scaffold_heldout,transigen_basal_only,2000,1702,170,498,completed,0.1140730381011962,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,1.0,0.0,0.0,1.0
0.005353297902662,0.2210692714456483,0.0907407407407407,0.4933333333333333,0.1029629629629629,0.5099382716049383,0.1301851851851851,0.5018518518518519,sciplex3_24h_top2000,3,cell_scaffold_heldout,split_cell_scaffold_heldout,transigen_basal_only,2000,1145,114,162,completed,0.0826327800750732,TranSiGen-style input ablation; same architecture and split protocol as full adaptation.,0.0,0.0,0.0,0.0,0.0,1.0
