mean_all_gene_pearson,mean_all_gene_rmse,mean_top50_overlap,mean_top50_direction_agreement,mean_top100_overlap,mean_top100_direction_agreement,mean_top200_overlap,mean_top200_direction_agreement,dataset,model_name,seed,split_name,split,split_type,n_train,n_fit,n_val,n_test,epochs,batch_size,learning_rate,patience,validation_source,test_usage,feature_normalization,input_control_dim,input_drug_dose_dim,output_vector_length,status,runtime_seconds,notes
0.0243755442963081,0.2228226002418287,0.069284064665127,0.4945496535796766,0.0990993071593533,0.5181293302540416,0.1761662817551963,0.5563625866050808,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,random,split_random,random,1767,1590,177,433,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.797374963760376,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0387443780474372,0.5820800079687644,0.2554681139755766,0.4509090909090909,0.2948575305291723,0.4671099050203528,0.3455834464043419,0.4725983717774762,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,cell_heldout,split_cell_heldout,cell_heldout,1463,1317,146,737,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3170349597930908,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0116537815088038,0.2215000332460241,0.0727649769585253,0.4864516129032258,0.0893087557603686,0.5108064516129032,0.1565552995391705,0.5400460829493088,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1766,1589,177,434,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3145451545715332,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0193796541243119,0.5874321904718457,0.2619444444444444,0.47625,0.2961805555555555,0.4822222222222222,0.3445138888888889,0.481875,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1173,1056,117,144,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7556889057159424,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0275373788059405,0.1954844312989195,0.0726200873362445,0.505240174672489,0.1037991266375546,0.5111572052401746,0.1552510917030568,0.5376855895196506,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,random,split_random,random,1742,1568,174,458,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3220760822296145,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0361619094211199,0.5075789059756972,0.2102364394993046,0.5382197496522949,0.2563143254520167,0.5378859527121002,0.3134631432545202,0.5228442280945758,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,cell_heldout,split_cell_heldout,cell_heldout,1481,1333,148,719,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2870798110961914,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0256305205793577,0.2536418263573527,0.0695287958115183,0.517696335078534,0.0808638743455497,0.5185340314136127,0.1421727748691099,0.5370549738219896,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1818,1636,182,382,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2541558742523191,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0942032196768124,0.4911399247776501,0.2414173228346456,0.5847244094488191,0.2833070866141732,0.5813385826771651,0.3365354330708661,0.5638582677165354,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1226,1103,123,127,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7222440242767334,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0108198040610907,0.2424838769732455,0.073036093418259,0.4825902335456475,0.0798301486199575,0.4923566878980891,0.128036093418259,0.5162420382165606,sciplex3_24h_top2000,prnet_adapted_sciplex3,3,random,split_random,random,1729,1556,173,471,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.354297161102295,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0353830793367546,0.5285715419572338,0.2167732962447844,0.5371627260083449,0.2580806675938804,0.5319471488178026,0.3146592489568845,0.5215438108484006,sciplex3_24h_top2000,prnet_adapted_sciplex3,3,cell_heldout,split_cell_heldout,cell_heldout,1481,1333,148,719,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.041156768798828,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
