seed,split,baseline,sample_id,rowwise_pearson,rmse
14,split_random,global_train_mean,(+)-JQ1__A549__10nM__24h,0.2145987995812122,0.06837145568888978
14,split_random,global_train_mean,A-366__A549__1000nM__24h,0.11481104642975974,0.06917323860366262
14,split_random,global_train_mean,A-366__A549__10000nM__24h,0.21811729558178836,0.06268067774646505
14,split_random,global_train_mean,A-366__K562__100nM__24h,0.010637694015902874,0.07063480879702759
14,split_random,global_train_mean,A-366__K562__1000nM__24h,0.10091562067488485,0.05842310791457592
14,split_random,global_train_mean,ABT-737__A549__1000nM__24h,0.03225886643871362,0.07028039028347469
14,split_random,global_train_mean,ABT-737__K562__100nM__24h,-0.047176930116196246,0.06432032315580652
14,split_random,global_train_mean,ABT-737__K562__1000nM__24h,0.06061755134349657,0.06520088243654941
14,split_random,global_train_mean,ABT-737__K562__10000nM__24h,0.020407284201431265,0.08987000086928905
14,split_random,global_train_mean,AC480 (BMS-599626)__K562__100nM__24h,0.09303659107753104,0.05837181478001562
14,split_random,global_train_mean,AC480 (BMS-599626)__K562__10000nM__24h,0.33965477389985393,0.07921293883964847
14,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__100nM__24h,0.15404041947615946,0.0688927187368214
14,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__1000nM__24h,0.10941335992380916,0.046024056793412635
14,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__10000nM__24h,0.13884248541735328,0.0489380710855476
14,split_random,global_train_mean,AG-14361__A549__100nM__24h,0.23230136319992492,0.05563333391776795
14,split_random,global_train_mean,AG-14361__A549__1000nM__24h,0.22897029781075623,0.06779024366385156
14,split_random,global_train_mean,AG-14361__MCF7__100nM__24h,0.18614037985339782,0.04092418349251478
14,split_random,global_train_mean,AICAR (Acadesine)__K562__10000nM__24h,0.0652780856589649,0.05729742278572313
14,split_random,global_train_mean,AMG-900__A549__10nM__24h,0.42044892531410993,0.14614036873839326
14,split_random,global_train_mean,AMG-900__A549__10000nM__24h,0.20015087222971933,0.1521696272141474
14,split_random,global_train_mean,AMG-900__K562__100nM__24h,0.04562667013843045,0.10964402757607705
14,split_random,global_train_mean,AMG-900__K562__1000nM__24h,0.23737135194660058,0.09530231283584088
14,split_random,global_train_mean,AMG-900__MCF7__10nM__24h,0.3852415535602416,0.064965202470127
14,split_random,global_train_mean,AMG-900__MCF7__10000nM__24h,0.26215986528249857,0.08558531680586645
14,split_random,global_train_mean,AR-42__A549__1000nM__24h,0.584284146337744,0.24862566081316576
14,split_random,global_train_mean,AR-42__K562__100nM__24h,0.4234781531114074,0.11748956235533274
14,split_random,global_train_mean,AR-42__MCF7__10nM__24h,0.39490046457082933,0.08512479575425472
14,split_random,global_train_mean,AR-42__MCF7__10000nM__24h,0.504049756246294,0.40586480760102406
14,split_random,global_train_mean,AT9283__A549__10000nM__24h,0.09741393110502305,0.17042290277704178
14,split_random,global_train_mean,AT9283__MCF7__100nM__24h,0.17070398990453675,0.08012870868956247
14,split_random,global_train_mean,AZ 960__A549__10nM__24h,0.1414894460705838,0.07574390118239181
14,split_random,global_train_mean,AZ 960__A549__100nM__24h,0.22718991405644706,0.06079882434512451
14,split_random,global_train_mean,AZ 960__A549__1000nM__24h,0.3577069277113188,0.0759290502656297
14,split_random,global_train_mean,AZ 960__MCF7__10000nM__24h,0.38012432465686863,0.0906581740397949
14,split_random,global_train_mean,AZD1480__A549__10nM__24h,0.2251360752443504,0.06151352017755403
14,split_random,global_train_mean,AZD1480__A549__100nM__24h,0.13709164104406804,0.06272248153820423
14,split_random,global_train_mean,AZD1480__MCF7__1000nM__24h,0.3976006276520936,0.07134243100870073
14,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__1000nM__24h,0.5742398605861108,0.23578105691404302
