seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
14,split_random,random,global_train_mean,1743,457,0.16516522220877083,0.13132033442560673,0.0827787069543393,0.06527812006311798,,
14,split_random,random,cell_context_mean,1743,457,0.23022066903110308,0.20320283105575124,0.08236218051605172,0.06504049322198609,,
14,split_random,random,drug_mean,1743,457,0.23599023890702062,0.20409719278329816,0.08259356933877796,0.06843904213690244,,
14,split_random,random,cell_dose_mean,1743,457,0.24621734315935281,0.22613147016582977,0.08210440084833953,0.06578328426206155,,
14,split_random,random,ridge_cell_dose,1743,457,0.22941217923380233,0.20099638358179825,0.08230629444499529,0.06561553814181105,10.0,
14,split_random,random,ridge_drug_fp,1743,457,0.23971075769072725,0.20395897212646927,0.08190896570935977,0.06795238898321586,10.0,1024.0
14,split_random,random,ridge_cell_dose_drug_fp,1743,457,0.28641446720344704,0.2542576239188437,0.08109979863013915,0.06813952229919942,10.0,1024.0
14,split_cell_heldout,cell_heldout,global_train_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
14,split_cell_heldout,cell_heldout,cell_context_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
14,split_cell_heldout,cell_heldout,drug_mean,1456,744,0.1688182993990381,0.15138701558491532,0.08472166135117086,0.06228211761406774,,
14,split_cell_heldout,cell_heldout,cell_dose_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
14,split_cell_heldout,cell_heldout,ridge_cell_dose,1456,744,0.10065146446154753,0.08782396023325927,0.08188090091627663,0.05858368015310997,10.0,
14,split_cell_heldout,cell_heldout,ridge_drug_fp,1456,744,0.169729458848583,0.15186274416556672,0.0838479634304856,0.061778513584697506,10.0,1024.0
14,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1456,744,0.17093623812049077,0.148462294024118,0.08395215451228023,0.061876659091350435,10.0,1024.0
14,split_scaffold_heldout,scaffold_heldout,global_train_mean,1679,521,0.15997444456201576,0.12908852954571065,0.08140981191845435,0.065519269315069,,
14,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1679,521,0.2318160511780988,0.20255682616702808,0.08080454108923892,0.0651879176124143,,
14,split_scaffold_heldout,scaffold_heldout,drug_mean,1679,521,0.15997444456201576,0.12908852954571065,0.08140981191845435,0.065519269315069,,
14,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1679,521,0.25497222256770546,0.23111435463426505,0.08021148487274431,0.0656492298751347,,
14,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1679,521,0.23320232397642232,0.20471416557563468,0.08056346962490185,0.0652442369024301,10.0,
14,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1679,521,0.1436960324855626,0.09903591689603304,0.08495804496249192,0.07147836505456913,10.0,1024.0
14,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1679,521,0.20496070766110988,0.1673385515261296,0.08385567409720888,0.07095888032418504,10.0,1024.0
14,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1111,176,0.09983575451664066,0.07797852726794847,0.08061353745876412,0.05648286312931193,,
14,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1111,176,0.09983575451664066,0.07797852726794847,0.08061353745876412,0.05648286312931193,,
14,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1111,176,0.09983575451664066,0.07797852726794847,0.08061353745876412,0.05648286312931193,,
14,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1111,176,0.09983575451664066,0.07797852726794847,0.08061353745876412,0.05648286312931193,,
14,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1111,176,0.1006586573909725,0.07643431584574119,0.08070552911338336,0.057174153711627124,10.0,
14,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1111,176,0.09635071017035961,0.0716942546074433,0.08601993023043616,0.06506961499270195,10.0,1024.0
14,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1111,176,0.09730585035525231,0.07774914664656926,0.08605742248973147,0.06497300560814903,10.0,1024.0
