dataset,split_type,model_name,seeds,mean_train_records,mean_test_records,mean_all_gene_pearson,sd_all_gene_pearson,mean_de_gene_pearson,sd_de_gene_pearson,mean_all_gene_rmse,sd_all_gene_rmse,mean_de_gene_rmse,sd_de_gene_rmse,status,notes
sciplex3_24h_top2000,random,scgpt_frozen_mlp,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,random,scgpt_frozen_ridge,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,cell_context_mean,30,,427.06666666666666,0.2295330453964813,0.0201700557774747,,,0.0833713583297154,0.0063828050593183,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,cell_dose_mean,30,,427.06666666666666,0.2499488521424057,0.0180661562923631,,,0.0829383002942329,0.006287459184255,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,drug_mean,30,,427.06666666666666,0.1604465745331974,0.0182222055080932,,,0.0839849594972415,0.0066792176509289,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,global_mean,30,,427.06666666666666,0.1604465745331974,0.0182222055080932,,,0.0839849594972415,0.0066792176509289,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,ridge_cell_dose,30,,427.06666666666666,0.2289289691336929,0.0198535160269045,,,0.0832307802355031,0.0063273807215688,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,ridge_cell_dose_drug_fp,30,,427.06666666666666,0.1885129824204365,0.0194338865503274,,,0.0874803920561805,0.0055196564361615,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,ridge_drug_fp,30,,427.06666666666666,0.1263584849056009,0.0182732150307909,,,0.088307124145145,0.0058747540270304,,,completed,Imported from existing benchmark result CSV.
sciplex3_24h_top2000,scaffold_heldout,transigen_adapted_sciplex3,30,1772.9333333333334,427.06666666666666,0.2117858310631618,0.0198257066494222,,,0.0835116069905923,0.0063215486133156,,,completed,"TranSiGen-style Sci-Plex 3 pseudobulk adaptation, 30 seeds."
sciplex3_24h_top2000,scaffold_heldout,chemcpa_or_cpa,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,prnet,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,scfoundation_frozen_mlp,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,scfoundation_frozen_ridge,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,scgpt_frozen_mlp,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,scaffold_heldout,scgpt_frozen_ridge,0,,,,,,,,,,,not_run_dependency_or_input_pending,"External implementation, torch runtime, or required raw single-cell/foundation embedding input is not configured locally; see docs/model_feasibility_report.md."
sciplex3_24h_top2000,cell_heldout,prnet_adapted_sciplex3,30,1468.8,731.2,-0.0015512851666782165,0.033873449752138345,,,0.5718389854530976,0.05835262212338108,,,completed,PRnet-style Sci-Plex 3 pseudobulk adaptation main30; not a full PRnet reproduction.
sciplex3_24h_top2000,joint_cell_scaffold_heldout,prnet_adapted_sciplex3,30,1183.6666666666667,141.93333333333334,0.0006453008400636993,0.03882893042582229,,,0.5769484268229704,0.058415399034728144,,,completed,PRnet-style Sci-Plex 3 pseudobulk adaptation main30; not a full PRnet reproduction.
sciplex3_24h_top2000,random,prnet_adapted_sciplex3,30,1762.5333333333333,437.46666666666664,0.017478089076454924,0.011960327760773548,,,0.23237989349786303,0.02589081583161261,,,completed,PRnet-style Sci-Plex 3 pseudobulk adaptation main30; not a full PRnet reproduction.
sciplex3_24h_top2000,scaffold_heldout,prnet_adapted_sciplex3,30,1772.9333333333334,427.06666666666666,0.015068344012598817,0.00822179809069455,,,0.23269192369286557,0.025248243517932915,,,completed,PRnet-style Sci-Plex 3 pseudobulk adaptation main30; not a full PRnet reproduction.
