seed,split,baseline,sample_id,rowwise_pearson,rmse
16,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__1000nM__24h,0.19413372585770253,0.06992842096265416
16,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__100nM__24h,0.11664007324795851,0.06204115142518843
16,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__100nM__24h,-0.0022766101905447884,0.06159699022924439
16,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10000nM__24h,0.171013147475417,0.08861104381568295
16,split_random,global_train_mean,(+)-JQ1__A549__100nM__24h,0.2533569691183793,0.09078339683082473
16,split_random,global_train_mean,(+)-JQ1__K562__1000nM__24h,0.3518533595818186,0.14102252706009047
16,split_random,global_train_mean,A-366__A549__100nM__24h,0.19494758160540362,0.06029724915312285
16,split_random,global_train_mean,A-366__K562__10000nM__24h,0.199702987586705,0.06318283899348952
16,split_random,global_train_mean,A-366__MCF7__10000nM__24h,0.06026338304967943,0.07556404936960882
16,split_random,global_train_mean,ABT-737__K562__1000nM__24h,0.06322655453419743,0.06514044511449185
16,split_random,global_train_mean,ABT-737__MCF7__1000nM__24h,-0.13535741286266367,0.08078303222479136
16,split_random,global_train_mean,AC480 (BMS-599626)__A549__100nM__24h,0.014315330786908368,0.07510678738803306
16,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__10000nM__24h,0.37400493835923526,0.0898970426264711
16,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__100nM__24h,0.1527808882184738,0.06103673108127311
16,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10000nM__24h,0.2593668477786757,0.07037598769572866
16,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__10nM__24h,0.07033875026024122,0.046367017553288564
16,split_random,global_train_mean,AG-14361__A549__10nM__24h,0.20179430444536614,0.05687510136742831
16,split_random,global_train_mean,AG-14361__A549__100nM__24h,0.23714777000109766,0.055469894941960536
16,split_random,global_train_mean,AG-14361__K562__10nM__24h,0.2206239459368714,0.05982918199483053
16,split_random,global_train_mean,AG-14361__K562__10000nM__24h,0.07556139339182397,0.06927410230507497
16,split_random,global_train_mean,AG-14361__MCF7__1000nM__24h,0.2037546746159168,0.04336322183687339
16,split_random,global_train_mean,AICAR (Acadesine)__K562__1000nM__24h,0.10219607645185971,0.059193327285180265
16,split_random,global_train_mean,AT9283__A549__1000nM__24h,0.3071807269526371,0.11393850318265343
16,split_random,global_train_mean,AT9283__MCF7__10nM__24h,0.18251744299884007,0.07285544951618012
16,split_random,global_train_mean,AZ 960__MCF7__100nM__24h,0.2378036062520544,0.0515216024512429
16,split_random,global_train_mean,AZ 960__MCF7__1000nM__24h,0.4036228937797786,0.06265666222076964
16,split_random,global_train_mean,AZD1480__K562__100nM__24h,-0.010110994078207671,0.06361659433959513
16,split_random,global_train_mean,AZD1480__MCF7__100nM__24h,0.32091501580180776,0.04629837765969414
16,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__1000nM__24h,0.5785225746143964,0.2358870747654713
16,split_random,global_train_mean,Abexinostat (PCI-24781)__A549__10000nM__24h,0.5168373323970538,0.3269458249774121
16,split_random,global_train_mean,Abexinostat (PCI-24781)__MCF7__100nM__24h,0.45331195898307314,0.18131322033676334
16,split_random,global_train_mean,Abexinostat (PCI-24781)__MCF7__1000nM__24h,0.5852236281429547,0.2856566101671042
16,split_random,global_train_mean,Alendronate sodium trihydrate__A549__10nM__24h,0.07744206082158683,0.06058884824862453
16,split_random,global_train_mean,Alendronate sodium trihydrate__A549__100nM__24h,0.07926336375846313,0.07846434922199573
