seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
16,split_random,random,global_train_mean,1764,436,0.17117376512155966,0.1436816970153866,0.0866611097061994,0.06590528315106509,,
16,split_random,random,cell_context_mean,1764,436,0.2429637809498484,0.2206210894846322,0.08588065497416482,0.06594238226380578,,
16,split_random,random,drug_mean,1764,436,0.25525569842760115,0.22230078047209328,0.08487127103429577,0.06907256163731623,,
16,split_random,random,cell_dose_mean,1764,436,0.2491597266581618,0.22282432737290403,0.08587143728603343,0.06680250659502346,,
16,split_random,random,ridge_cell_dose,1764,436,0.2395582546326908,0.2118677468347369,0.08581242621452793,0.06663405975544598,10.0,
16,split_random,random,ridge_drug_fp,1764,436,0.2583575812959415,0.22243453397658408,0.08414415036964601,0.06876939709183189,10.0,1024.0
16,split_random,random,ridge_cell_dose_drug_fp,1764,436,0.3063480285495121,0.27203925677108937,0.08278902139639858,0.06868900735013775,10.0,1024.0
16,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
16,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
16,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
16,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
16,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
16,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
16,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
16,split_scaffold_heldout,scaffold_heldout,global_train_mean,1786,414,0.18366557370965397,0.15352640336672854,0.09299672854816356,0.06769656732075938,,
16,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1786,414,0.25159866412022913,0.23033778882949563,0.09208116155563624,0.06783415877831386,,
16,split_scaffold_heldout,scaffold_heldout,drug_mean,1786,414,0.18366557370965397,0.15352640336672854,0.09299672854816356,0.06769656732075938,,
16,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1786,414,0.26834934531531557,0.24693168540664004,0.0916389488084464,0.06901715790762106,,
16,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1786,414,0.25033853912999954,0.2190585987599744,0.0918724042220998,0.06846215280766446,10.0,
16,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1786,414,0.1551582328705355,0.11197014411571977,0.09635867127010349,0.07696698757492865,10.0,1024.0
16,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1786,414,0.21649705857888743,0.17276861803881283,0.09512340811277986,0.07589333413779849,10.0,1024.0
16,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1204,137,0.05148497002823663,0.04452405591746614,0.09047938089709281,0.06772405812535218,,
16,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1204,137,0.05148497002823663,0.04452405591746614,0.09047938089709281,0.06772405812535218,,
16,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1204,137,0.05148497002823663,0.04452405591746614,0.09047938089709281,0.06772405812535218,,
16,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1204,137,0.05148497002823663,0.04452405591746614,0.09047938089709281,0.06772405812535218,,
16,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1204,137,0.04292032355837894,0.04002875746890212,0.09100278297125879,0.06980891773548539,10.0,
16,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1204,137,0.046877674413586035,0.0074243535005610135,0.09703057038581463,0.08007014537545883,10.0,1024.0
16,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1204,137,0.04553876910987959,0.016515385536133406,0.09744284211752743,0.07858455982813661,10.0,1024.0
