seed,split_type,model_name,score,rank
6,random,ridge_drug_fp,0.2554939483206926,2.0
6,random,ridge_cell_dose_drug_fp,0.3035133392948558,1.0
6,cell_heldout,global_mean,0.1013109403738037,3.0
6,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
6,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
6,scaffold_heldout,global_mean,0.1516314565459978,3.0
6,scaffold_heldout,ridge_drug_fp,0.1015994017181115,4.0
6,scaffold_heldout,ridge_cell_dose_drug_fp,0.1646152115952823,2.0
6,cell_scaffold_heldout,global_mean,0.0912306081752375,1.0
6,cell_scaffold_heldout,ridge_drug_fp,0.0680932990873181,3.0
6,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0722874955024359,2.0
7,random,global_mean,0.1668047680749023,4.0
7,random,ridge_drug_fp,0.2515318700425378,2.0
7,random,ridge_cell_dose_drug_fp,0.2962897480182347,1.0
7,cell_heldout,global_mean,0.1013109403738037,3.0
7,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
7,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
7,scaffold_heldout,global_mean,0.1637804971910287,3.0
7,scaffold_heldout,ridge_drug_fp,0.1357991181062915,4.0
7,scaffold_heldout,ridge_cell_dose_drug_fp,0.2006954613955698,2.0
7,cell_scaffold_heldout,global_mean,0.0956860596095428,1.0
7,cell_scaffold_heldout,ridge_drug_fp,0.0807733147072758,3.0
7,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0850683989981156,2.0
8,random,global_mean,0.1769784700795484,4.0
8,random,ridge_drug_fp,0.2481515584725771,3.0
8,random,ridge_cell_dose_drug_fp,0.2985055855818281,1.0
8,cell_heldout,global_mean,0.0508340515992454,3.0
8,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
8,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
8,scaffold_heldout,global_mean,0.1665363387092892,3.0
8,scaffold_heldout,ridge_drug_fp,0.1055136180890672,4.0
8,scaffold_heldout,ridge_cell_dose_drug_fp,0.1775819415043591,2.0
8,cell_scaffold_heldout,global_mean,0.0492096523362294,1.0
8,cell_scaffold_heldout,ridge_drug_fp,0.0136025175233796,4.0
8,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0148131814433826,3.0
9,random,global_mean,0.1535049012394674,4.0
9,random,ridge_drug_fp,0.2385524747586059,2.0
9,random,ridge_cell_dose_drug_fp,0.2869935941778998,1.0
9,cell_heldout,global_mean,0.0893947088630246,3.0
9,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
9,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
9,scaffold_heldout,global_mean,0.178467858716176,3.0
9,scaffold_heldout,ridge_drug_fp,0.1542532134542741,4.0
9,scaffold_heldout,ridge_cell_dose_drug_fp,0.2206575544663393,2.0
9,cell_scaffold_heldout,global_mean,0.0936780696235213,1.0
9,cell_scaffold_heldout,ridge_drug_fp,0.0853916347945843,3.0
9,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0903022889767445,2.0
10,random,global_mean,0.1640234819385939,4.0
10,random,ridge_drug_fp,0.2377181434609235,2.0
10,random,ridge_cell_dose_drug_fp,0.287616773436733,1.0
10,cell_heldout,global_mean,0.0508340515992454,3.0
10,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
10,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
10,scaffold_heldout,global_mean,0.1312929625638552,3.0
10,scaffold_heldout,ridge_drug_fp,0.0928607458608208,4.0
10,scaffold_heldout,ridge_cell_dose_drug_fp,0.1507029391583306,2.0
10,cell_scaffold_heldout,global_mean,0.0409111172562343,1.0
10,cell_scaffold_heldout,ridge_drug_fp,0.0187914710353389,3.0
10,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0182234908479834,4.0
11,random,global_mean,0.1599760406048894,4.0
11,random,ridge_drug_fp,0.2403014983762836,2.0
11,random,ridge_cell_dose_drug_fp,0.288607823084438,1.0
11,cell_heldout,global_mean,0.0893947088630246,3.0
11,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
11,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
11,scaffold_heldout,global_mean,0.171992659389129,3.0
11,scaffold_heldout,ridge_drug_fp,0.1462465640049987,4.0
11,scaffold_heldout,ridge_cell_dose_drug_fp,0.2065149931021045,2.0
11,cell_scaffold_heldout,global_mean,0.1034587156895344,1.0
11,cell_scaffold_heldout,ridge_drug_fp,0.0764251217301543,2.0
11,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0738502497596399,3.0
12,random,global_mean,0.1606407504387263,4.0
12,random,ridge_drug_fp,0.2399229777970632,2.0
12,random,ridge_cell_dose_drug_fp,0.2905280061556873,1.0
12,cell_heldout,global_mean,0.0508340515992454,3.0
12,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
12,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
12,scaffold_heldout,global_mean,0.1288322820292972,3.0
12,scaffold_heldout,ridge_drug_fp,0.1040386651054404,4.0
12,scaffold_heldout,ridge_cell_dose_drug_fp,0.1594588307976193,2.0
12,cell_scaffold_heldout,global_mean,0.0471592644811917,1.0
12,cell_scaffold_heldout,ridge_drug_fp,0.0318481813750795,3.0
12,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0328157707224436,2.0
13,random,global_mean,0.1599652470104031,4.0
13,random,ridge_drug_fp,0.2358266080351256,2.0
13,random,ridge_cell_dose_drug_fp,0.2853244297716367,1.0
13,cell_heldout,global_mean,0.0893947088630246,3.0
13,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
13,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
13,scaffold_heldout,global_mean,0.14887828471247,3.0
13,scaffold_heldout,ridge_drug_fp,0.1099947475457191,4.0
13,scaffold_heldout,ridge_cell_dose_drug_fp,0.1788231530007318,2.0
13,cell_scaffold_heldout,global_mean,0.0740705356645301,1.0
13,cell_scaffold_heldout,ridge_drug_fp,0.0520126551196299,3.0
13,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0542718027305278,2.0
14,random,global_mean,0.1651652222087708,4.0
14,random,ridge_drug_fp,0.2397107576907272,2.0
14,random,ridge_cell_dose_drug_fp,0.286414467203447,1.0
14,cell_heldout,global_mean,0.1013109403738037,3.0
14,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
14,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
14,scaffold_heldout,global_mean,0.1599744445620157,3.0
14,scaffold_heldout,ridge_drug_fp,0.1436960324855626,4.0
14,scaffold_heldout,ridge_cell_dose_drug_fp,0.2049607076611098,2.0
14,cell_scaffold_heldout,global_mean,0.0998357545166406,1.0
14,cell_scaffold_heldout,ridge_drug_fp,0.0963507101703596,3.0
14,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0973058503552523,2.0
15,random,global_mean,0.1627348720951567,4.0
15,random,ridge_drug_fp,0.2485344480774909,2.0
15,random,ridge_cell_dose_drug_fp,0.2950936830225309,1.0
15,cell_heldout,global_mean,0.0508340515992454,3.0
15,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
15,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
15,scaffold_heldout,global_mean,0.1461494679535423,3.0
15,scaffold_heldout,ridge_drug_fp,0.115685014992381,4.0
15,scaffold_heldout,ridge_cell_dose_drug_fp,0.1732694626006546,2.0
15,cell_scaffold_heldout,global_mean,0.0442912364206329,1.0
15,cell_scaffold_heldout,ridge_drug_fp,0.0362662040459047,3.0
15,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0363716481648487,2.0
16,random,global_mean,0.1711737651215596,4.0
16,random,ridge_drug_fp,0.2583575812959415,2.0
16,random,ridge_cell_dose_drug_fp,0.3063480285495121,1.0
16,cell_heldout,global_mean,0.0508340515992454,3.0
16,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
16,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
16,scaffold_heldout,global_mean,0.1836655737096539,3.0
16,scaffold_heldout,ridge_drug_fp,0.1551582328705355,4.0
16,scaffold_heldout,ridge_cell_dose_drug_fp,0.2164970585788874,2.0
16,cell_scaffold_heldout,global_mean,0.0514849700282366,1.0
16,cell_scaffold_heldout,ridge_drug_fp,0.046877674413586,2.0
16,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0455387691098795,3.0
17,random,global_mean,0.1629748518700251,4.0
17,random,ridge_drug_fp,0.2518640370326532,2.0
17,random,ridge_cell_dose_drug_fp,0.2982834933354484,1.0
17,cell_heldout,global_mean,0.0508340515992454,3.0
17,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
17,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
17,scaffold_heldout,global_mean,0.1846164548838244,3.0
17,scaffold_heldout,ridge_drug_fp,0.1472335341300183,4.0
17,scaffold_heldout,ridge_cell_dose_drug_fp,0.2105709850993295,2.0
17,cell_scaffold_heldout,global_mean,0.0604118891113578,1.0
17,cell_scaffold_heldout,ridge_drug_fp,0.0539897521321998,3.0
17,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0551276168841649,2.0
18,random,global_mean,0.1649681085172653,4.0
18,random,ridge_drug_fp,0.2495401300609545,2.0
18,random,ridge_cell_dose_drug_fp,0.296862742960243,1.0
18,cell_heldout,global_mean,0.0893947088630246,3.0
18,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
18,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
18,scaffold_heldout,global_mean,0.1542260240916846,3.0
18,scaffold_heldout,ridge_drug_fp,0.1365836462411885,4.0
18,scaffold_heldout,ridge_cell_dose_drug_fp,0.1974176096835424,2.0
18,cell_scaffold_heldout,global_mean,0.0797011116844221,1.0
18,cell_scaffold_heldout,ridge_drug_fp,0.0731135732689673,3.0
18,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0731243657067648,2.0
19,random,global_mean,0.1610686749090694,4.0
19,random,ridge_drug_fp,0.2424752430031634,2.0
19,random,ridge_cell_dose_drug_fp,0.2858162262839276,1.0
19,cell_heldout,global_mean,0.0893947088630246,3.0
19,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
19,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
19,scaffold_heldout,global_mean,0.1467861135101557,3.0
19,scaffold_heldout,ridge_drug_fp,0.1218047120913268,4.0
19,scaffold_heldout,ridge_cell_dose_drug_fp,0.1775343961733286,2.0
19,cell_scaffold_heldout,global_mean,0.0874891916433439,1.0
19,cell_scaffold_heldout,ridge_drug_fp,0.0740404208818253,3.0
19,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0752431357145246,2.0
20,random,global_mean,0.1497992086437345,4.0
20,random,ridge_drug_fp,0.2327294394592832,2.0
20,random,ridge_cell_dose_drug_fp,0.2818497504729457,1.0
20,cell_heldout,global_mean,0.0893947088630246,3.0
20,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
20,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
20,scaffold_heldout,global_mean,0.1610237801497135,3.0
20,scaffold_heldout,ridge_drug_fp,0.1319287766206412,4.0
20,scaffold_heldout,ridge_cell_dose_drug_fp,0.1991004704467671,2.0
20,cell_scaffold_heldout,global_mean,0.0957455076412817,1.0
20,cell_scaffold_heldout,ridge_drug_fp,0.0852220858463743,3.0
20,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0887963150090121,2.0
21,random,global_mean,0.1687092709232031,4.0
21,random,ridge_drug_fp,0.2415417313394623,2.0
21,random,ridge_cell_dose_drug_fp,0.2953575623808956,1.0
21,cell_heldout,global_mean,0.1013109403738037,3.0
21,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
21,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
21,scaffold_heldout,global_mean,0.1694079350026198,3.0
21,scaffold_heldout,ridge_drug_fp,0.1322904604446387,4.0
21,scaffold_heldout,ridge_cell_dose_drug_fp,0.1946289263530316,2.0
21,cell_scaffold_heldout,global_mean,0.1094002373065673,1.0
21,cell_scaffold_heldout,ridge_drug_fp,0.0777490171540933,3.0
21,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0820767848012694,2.0
22,random,global_mean,0.1650625619270417,4.0
22,random,ridge_drug_fp,0.2447998699541659,2.0
22,random,ridge_cell_dose_drug_fp,0.2946067284267079,1.0
22,cell_heldout,global_mean,0.0508340515992454,3.0
22,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
22,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
22,scaffold_heldout,global_mean,0.1629531748347578,3.0
22,scaffold_heldout,ridge_drug_fp,0.1293816161832713,4.0
22,scaffold_heldout,ridge_cell_dose_drug_fp,0.1906095603421753,2.0
22,cell_scaffold_heldout,global_mean,0.062357263205555,1.0
22,cell_scaffold_heldout,ridge_drug_fp,0.0421459586743923,2.0
22,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0407772116307921,3.0
23,random,global_mean,0.1656406404891435,4.0
23,random,ridge_drug_fp,0.237732046844644,3.0
23,random,ridge_cell_dose_drug_fp,0.2917569512118462,1.0
23,cell_heldout,global_mean,0.0893947088630246,3.0
23,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
23,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
23,scaffold_heldout,global_mean,0.1603201740350687,3.0
23,scaffold_heldout,ridge_drug_fp,0.1010410752066767,4.0
23,scaffold_heldout,ridge_cell_dose_drug_fp,0.1669517789104455,2.0
23,cell_scaffold_heldout,global_mean,0.0922525674268942,1.0
23,cell_scaffold_heldout,ridge_drug_fp,0.0535216392163316,3.0
23,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0578940490158275,2.0
24,random,global_mean,0.1566347513268356,4.0
24,random,ridge_drug_fp,0.238651147740858,2.0
24,random,ridge_cell_dose_drug_fp,0.2865252966430319,1.0
24,cell_heldout,global_mean,0.1013109403738037,3.0
24,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
24,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
24,scaffold_heldout,global_mean,0.165384545982175,3.0
24,scaffold_heldout,ridge_drug_fp,0.1312974504265876,4.0
24,scaffold_heldout,ridge_cell_dose_drug_fp,0.191771575208946,2.0
24,cell_scaffold_heldout,global_mean,0.1035555882036458,1.0
24,cell_scaffold_heldout,ridge_drug_fp,0.0808671185474225,3.0
24,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0870233656609381,2.0
25,random,global_mean,0.1588328676395945,4.0
25,random,ridge_drug_fp,0.247976803226826,2.0
25,random,ridge_cell_dose_drug_fp,0.2927982827915306,1.0
25,cell_heldout,global_mean,0.0508340515992454,3.0
25,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
25,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
25,scaffold_heldout,global_mean,0.1370392707356996,3.0
25,scaffold_heldout,ridge_drug_fp,0.1268500429036188,4.0
25,scaffold_heldout,ridge_cell_dose_drug_fp,0.1844518340435914,2.0
25,cell_scaffold_heldout,global_mean,0.038976080745031,2.0
25,cell_scaffold_heldout,ridge_drug_fp,0.0365014556487319,3.0
25,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0323425964362219,4.0
26,random,global_mean,0.1590820181884778,4.0
26,random,ridge_drug_fp,0.2301241192589056,2.0
26,random,ridge_cell_dose_drug_fp,0.2795913296788851,1.0
26,cell_heldout,global_mean,0.1013109403738037,3.0
26,cell_heldout,ridge_drug_fp,0.169729458848583,2.0
26,cell_heldout,ridge_cell_dose_drug_fp,0.1709362381204907,1.0
26,scaffold_heldout,global_mean,0.1747796615991696,3.0
26,scaffold_heldout,ridge_drug_fp,0.1222923466551648,4.0
26,scaffold_heldout,ridge_cell_dose_drug_fp,0.1901383442842595,2.0
26,cell_scaffold_heldout,global_mean,0.1140843476869702,1.0
26,cell_scaffold_heldout,ridge_drug_fp,0.0854839004901372,3.0
26,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0906087897730753,2.0
27,random,global_mean,0.1627546946646365,4.0
27,random,ridge_drug_fp,0.2478328440518014,2.0
27,random,ridge_cell_dose_drug_fp,0.2945754714465869,1.0
27,cell_heldout,global_mean,0.0508340515992454,3.0
27,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
27,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
27,scaffold_heldout,global_mean,0.1514225380855901,3.0
27,scaffold_heldout,ridge_drug_fp,0.1186529863708442,4.0
27,scaffold_heldout,ridge_cell_dose_drug_fp,0.1790899611994981,2.0
27,cell_scaffold_heldout,global_mean,0.0423346372615623,1.0
27,cell_scaffold_heldout,ridge_drug_fp,0.0246120997669818,3.0
27,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0238019112217824,4.0
28,random,global_mean,0.1654031388814062,4.0
28,random,ridge_drug_fp,0.2531417295473948,2.0
28,random,ridge_cell_dose_drug_fp,0.2998549548042455,1.0
28,cell_heldout,global_mean,0.0508340515992454,3.0
28,cell_heldout,ridge_drug_fp,0.100948831923154,1.0
28,cell_heldout,ridge_cell_dose_drug_fp,0.0971625370612035,2.0
28,scaffold_heldout,global_mean,0.1476652716444436,3.0
28,scaffold_heldout,ridge_drug_fp,0.1300415880111724,4.0
28,scaffold_heldout,ridge_cell_dose_drug_fp,0.1919535482514795,2.0
28,cell_scaffold_heldout,global_mean,0.0434910854133712,2.0
28,cell_scaffold_heldout,ridge_drug_fp,0.0349529718390597,4.0
28,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0360103209002546,3.0
29,random,global_mean,0.1626375919295603,4.0
29,random,ridge_drug_fp,0.2478409829677891,2.0
29,random,ridge_cell_dose_drug_fp,0.2956381100735825,1.0
29,cell_heldout,global_mean,0.0893947088630246,3.0
29,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
29,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
29,scaffold_heldout,global_mean,0.1551440415087391,3.0
29,scaffold_heldout,ridge_drug_fp,0.1078324291816952,4.0
29,scaffold_heldout,ridge_cell_dose_drug_fp,0.1751179315770244,2.0
29,cell_scaffold_heldout,global_mean,0.0849430703948221,1.0
29,cell_scaffold_heldout,ridge_drug_fp,0.0515940594675341,3.0
29,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0517080272163812,2.0
30,random,global_mean,0.1624002459974235,4.0
30,random,ridge_drug_fp,0.2396641768729392,3.0
30,random,ridge_cell_dose_drug_fp,0.2910657834810142,1.0
30,cell_heldout,global_mean,0.0893947088630246,3.0
30,cell_heldout,ridge_drug_fp,0.1514759599404952,1.0
30,cell_heldout,ridge_cell_dose_drug_fp,0.1489460699039518,2.0
30,scaffold_heldout,global_mean,0.1462291946064381,3.0
30,scaffold_heldout,ridge_drug_fp,0.1140539085979531,4.0
30,scaffold_heldout,ridge_cell_dose_drug_fp,0.1749433303186296,2.0
30,cell_scaffold_heldout,global_mean,0.0644838914572699,1.0
30,cell_scaffold_heldout,ridge_drug_fp,0.0544514667709733,3.0
30,cell_scaffold_heldout,ridge_cell_dose_drug_fp,0.0556593666804036,2.0
1,random,transigen_adapted_sciplex3,0.2272540823834762,3.0
1,scaffold_heldout,transigen_adapted_sciplex3,0.1998045643567032,1.0
1,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0270159516649453,4.0
2,random,transigen_adapted_sciplex3,0.2422152290201649,3.0
2,scaffold_heldout,transigen_adapted_sciplex3,0.2520104281802302,1.0
2,cell_scaffold_heldout,transigen_adapted_sciplex3,-0.0066654242123314,5.0
3,random,transigen_adapted_sciplex3,0.2211810546298675,3.0
3,scaffold_heldout,transigen_adapted_sciplex3,0.2377703502969954,1.0
3,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0272799409668756,5.0
4,random,transigen_adapted_sciplex3,0.235035475327243,3.0
4,scaffold_heldout,transigen_adapted_sciplex3,0.2288483291711651,1.0
4,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0076400956252264,4.0
5,random,transigen_adapted_sciplex3,0.2083843563738538,3.0
5,scaffold_heldout,transigen_adapted_sciplex3,0.1868884429514675,1.0
5,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0176464670106936,4.0
6,random,transigen_adapted_sciplex3,0.2520718237872309,3.0
6,scaffold_heldout,transigen_adapted_sciplex3,0.1987780857933875,1.0
6,cell_scaffold_heldout,transigen_adapted_sciplex3,-0.0295209896537088,5.0
7,random,transigen_adapted_sciplex3,0.2444510397802793,3.0
7,scaffold_heldout,transigen_adapted_sciplex3,0.2138276879518804,1.0
7,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0406653611513384,4.0
8,random,transigen_adapted_sciplex3,0.2573451852797316,2.0
8,scaffold_heldout,transigen_adapted_sciplex3,0.2201738527989636,1.0
8,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0312047250929563,2.0
9,random,transigen_adapted_sciplex3,0.2342959121236504,3.0
9,scaffold_heldout,transigen_adapted_sciplex3,0.2377502603815221,1.0
9,cell_scaffold_heldout,transigen_adapted_sciplex3,7.957559008997104e-05,4.0
10,random,transigen_adapted_sciplex3,0.2243285741362002,3.0
10,scaffold_heldout,transigen_adapted_sciplex3,0.1765879757232479,1.0
10,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0145273686562626,5.0
11,random,transigen_adapted_sciplex3,0.220011791538073,3.0
11,scaffold_heldout,transigen_adapted_sciplex3,0.2213985557160569,1.0
11,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0434014828173028,4.0
12,random,transigen_adapted_sciplex3,0.2342105378783463,3.0
12,scaffold_heldout,transigen_adapted_sciplex3,0.1842922707616373,1.0
12,cell_scaffold_heldout,transigen_adapted_sciplex3,0.008892210318182,5.0
13,random,transigen_adapted_sciplex3,0.2214212004663764,3.0
13,scaffold_heldout,transigen_adapted_sciplex3,0.1906852231502615,1.0
13,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0332520326902998,4.0
14,random,transigen_adapted_sciplex3,0.2349788334879093,3.0
14,scaffold_heldout,transigen_adapted_sciplex3,0.2076095612134967,1.0
14,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0179798864578779,4.0
15,random,transigen_adapted_sciplex3,0.2388716664059465,3.0
15,scaffold_heldout,transigen_adapted_sciplex3,0.1841798712003151,1.0
15,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0056529007159838,5.0
16,random,transigen_adapted_sciplex3,0.2503005948235811,3.0
16,scaffold_heldout,transigen_adapted_sciplex3,0.2373700802803642,1.0
16,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0354439914156715,5.0
17,random,transigen_adapted_sciplex3,0.2450602874930906,3.0
17,scaffold_heldout,transigen_adapted_sciplex3,0.2398201137096319,1.0
17,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0291458819098824,5.0
18,random,transigen_adapted_sciplex3,0.2190383725163224,3.0
18,scaffold_heldout,transigen_adapted_sciplex3,0.213140702839536,1.0
18,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0177847694225243,4.0
19,random,transigen_adapted_sciplex3,0.2237897112859751,3.0
19,scaffold_heldout,transigen_adapted_sciplex3,0.2159773916486173,1.0
19,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0292379331632618,4.0
20,random,transigen_adapted_sciplex3,0.2152518991615803,3.0
20,scaffold_heldout,transigen_adapted_sciplex3,0.2264014772471648,1.0
