mean_all_gene_pearson,mean_all_gene_rmse,mean_top50_overlap,mean_top50_direction_agreement,mean_top100_overlap,mean_top100_direction_agreement,mean_top200_overlap,mean_top200_direction_agreement,dataset,seed,split_name,split,split_type,model_name,n_train,n_val,n_test,status,runtime_seconds,notes
0.22725408238347627,0.07706027782566734,0.17436489607390304,0.6583833718244805,0.20378752886836027,0.6584757505773672,0.25092378752886835,0.6565127020785219,sciplex3_24h_top2000,1,random,split_random,random,transigen_adapted_sciplex3,1767,177,433,completed,0.5503432750701904,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.026296558138829005,0.3322015048638312,0.0825237449118046,0.5233378561736771,0.11097693351424695,0.5186702849389416,0.14047489823609227,0.519436906377205,sciplex3_24h_top2000,1,cell_heldout,split_cell_heldout,cell_heldout,transigen_adapted_sciplex3,1463,146,737,completed,0.13469505310058594,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.19980456435670324,0.08089851908713667,0.17216589861751153,0.6399539170506913,0.19912442396313365,0.6379493087557604,0.24296082949308753,0.6335023041474654,sciplex3_24h_top2000,1,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,transigen_adapted_sciplex3,1766,177,434,completed,0.16305994987487793,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.027015951664945373,0.45196015133184925,0.05861111111111112,0.5294444444444445,0.08305555555555556,0.532013888888889,0.13965277777777776,0.5215972222222223,sciplex3_24h_top2000,1,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,transigen_adapted_sciplex3,1173,117,144,completed,0.10527992248535156,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.24221522902016496,0.08174830486354132,0.1827510917030568,0.6811353711790393,0.20810043668122272,0.6747161572052401,0.24868995633187774,0.667849344978166,sciplex3_24h_top2000,2,random,split_random,random,transigen_adapted_sciplex3,1742,174,458,completed,0.14725875854492188,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.01464016763020944,0.16420310613984418,0.039638386648122394,0.5250347705146036,0.06351877607788596,0.5130458970792767,0.11174547983310153,0.5048678720445062,sciplex3_24h_top2000,2,cell_heldout,split_cell_heldout,cell_heldout,transigen_adapted_sciplex3,1481,148,719,completed,0.1304609775543213,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.25201042818023023,0.1043484375409998,0.198586387434555,0.6848167539267016,0.21908376963350784,0.674869109947644,0.26225130890052356,0.6659554973821991,sciplex3_24h_top2000,2,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,transigen_adapted_sciplex3,1818,182,382,completed,0.15038800239562988,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
-0.006665424212331406,0.19930464656328217,0.06787401574803151,0.5116535433070866,0.07503937007874016,0.5045669291338583,0.11830708661417325,0.4990944881889764,sciplex3_24h_top2000,2,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,transigen_adapted_sciplex3,1226,123,127,completed,0.09843587875366211,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.2211810546298675,0.07955813934961754,0.1609766454352442,0.6608492569002123,0.19312101910828028,0.6587685774946921,0.24049893842887474,0.6525583864118896,sciplex3_24h_top2000,3,random,split_random,random,transigen_adapted_sciplex3,1729,173,471,completed,0.13875269889831543,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.0351239104094134,0.3912713241097495,0.07835883171070933,0.5144645340751044,0.08987482614742699,0.5184700973574409,0.12968706536856747,0.5295132127955494,sciplex3_24h_top2000,3,cell_heldout,split_cell_heldout,cell_heldout,transigen_adapted_sciplex3,1481,148,719,completed,0.12806987762451172,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
