mean_all_gene_pearson,mean_all_gene_rmse,mean_top50_overlap,mean_top50_direction_agreement,mean_top100_overlap,mean_top100_direction_agreement,mean_top200_overlap,mean_top200_direction_agreement,dataset,seed,split_name,split,split_type,model_name,n_train,n_val,n_test,status,runtime_seconds,notes
0.16323958598986318,0.08101980688226924,0.14055427251732103,0.61635103926097,0.16787528868360277,0.6165588914549653,0.21458429561200923,0.6092956120092379,sciplex3_24h_top2000,1,random,split_random,random,transigen_adapted_sciplex3,1767,177,433,completed,0.4026041030883789,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.16726578434460762,0.08128792982286677,0.1497695852534562,0.6177880184331798,0.17069124423963133,0.6189400921658986,0.216036866359447,0.613652073732719,sciplex3_24h_top2000,1,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,transigen_adapted_sciplex3,1766,177,434,completed,0.07682085037231445,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.00925530443639387,0.49669201534458474,0.055,0.5020833333333333,0.084375,0.5054166666666666,0.13979166666666668,0.5146875,sciplex3_24h_top2000,1,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,transigen_adapted_sciplex3,1173,117,144,completed,0.04757285118103027,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.17993489687911718,0.08534453300484349,0.11991266375545852,0.6364628820960698,0.15288209606986902,0.6331222707423582,0.20479257641921397,0.6258187772925764,sciplex3_24h_top2000,2,random,split_random,random,transigen_adapted_sciplex3,1742,174,458,completed,0.06574392318725586,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.21932576943143187,0.10531465240162653,0.16020942408376965,0.6546596858638744,0.18908376963350787,0.6587696335078534,0.23171465968586383,0.6507984293193716,sciplex3_24h_top2000,2,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,transigen_adapted_sciplex3,1818,182,382,completed,0.07052063941955566,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
-0.0028581468477610126,0.3093481101969461,0.06519685039370078,0.49133858267716546,0.097007874015748,0.49866141732283464,0.13625984251968504,0.4998818897637795,sciplex3_24h_top2000,2,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,transigen_adapted_sciplex3,1226,123,127,completed,0.0465090274810791,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.16936099648594724,0.08130136978343605,0.12437367303609345,0.6261995753715499,0.15072186836518048,0.6253927813163482,0.19613588110403396,0.613736730360934,sciplex3_24h_top2000,3,random,split_random,random,transigen_adapted_sciplex3,1729,173,471,completed,0.06579780578613281,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
0.1918251667824989,0.09149312460878706,0.1287550200803213,0.6382329317269076,0.1626104417670683,0.6379718875502008,0.2157128514056225,0.6325903614457832,sciplex3_24h_top2000,3,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,transigen_adapted_sciplex3,1702,170,498,completed,0.0626077651977539,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
-0.006900807489892532,0.21995328429478142,0.04469135802469136,0.5102469135802469,0.0708641975308642,0.49308641975308637,0.12688271604938273,0.48645061728395067,sciplex3_24h_top2000,3,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,transigen_adapted_sciplex3,1145,114,162,completed,0.0479731559753418,TranSiGen-style pseudobulk adaptation; not full original TranSiGen reproduction.
