seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
9,split_random,random,global_train_mean,1793,407,0.1535049012394674,0.12450397332929096,0.08155220104204713,0.06503812395569118,,
9,split_random,random,cell_context_mean,1793,407,0.22052745545770203,0.1994664355453635,0.08114877163840559,0.06486336131162117,,
9,split_random,random,drug_mean,1793,407,0.23604794028944726,0.20046038640369243,0.08057587762564124,0.06670853779384814,,
9,split_random,random,cell_dose_mean,1793,407,0.24581501734287783,0.22288796406299324,0.08041434903748276,0.0654115479827649,,
9,split_random,random,ridge_cell_dose,1793,407,0.22465374319875478,0.2009298875219697,0.08081242762606701,0.06516085621190008,10.0,
9,split_random,random,ridge_drug_fp,1793,407,0.23855247475860591,0.2044811838292809,0.0799670569615484,0.06628657859990096,10.0,1024.0
9,split_random,random,ridge_cell_dose_drug_fp,1793,407,0.2869935941778998,0.2469265176676822,0.079024132957824,0.06722360047166404,10.0,1024.0
9,split_cell_heldout,cell_heldout,global_train_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
9,split_cell_heldout,cell_heldout,cell_context_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
9,split_cell_heldout,cell_heldout,drug_mean,1463,737,0.1501872246610215,0.1198777509882804,0.09440988754424856,0.07542853312342089,,
9,split_cell_heldout,cell_heldout,cell_dose_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
9,split_cell_heldout,cell_heldout,ridge_cell_dose,1463,737,0.08615650990795828,0.05916994684760455,0.09243476356930533,0.0719811675239751,10.0,
9,split_cell_heldout,cell_heldout,ridge_drug_fp,1463,737,0.15147595994049529,0.12178679810575663,0.09369709435166919,0.07491952778693362,10.0,1024.0
9,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1463,737,0.14894606990395184,0.11511369104167447,0.09401522726318934,0.0755775155049565,10.0,1024.0
9,split_scaffold_heldout,scaffold_heldout,global_train_mean,1779,421,0.178467858716176,0.14822229494755382,0.09381505438533733,0.06697412628847428,,
9,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1779,421,0.2518103285681611,0.21487271875885683,0.09277480667350735,0.06680441448506419,,
9,split_scaffold_heldout,scaffold_heldout,drug_mean,1779,421,0.178467858716176,0.14822229494755382,0.09381505438533733,0.06697412628847428,,
9,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1779,421,0.27195781837257504,0.24809929794618907,0.09196449960998423,0.06619841413398869,,
9,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1779,421,0.25306535626329013,0.21435984903413294,0.09244720446319628,0.067002927144017,10.0,
9,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1779,421,0.15425321345427412,0.09186259491480077,0.09564499307759564,0.07388419534198214,10.0,1024.0
9,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1779,421,0.2206575544663393,0.16780364637675807,0.0941247561291332,0.07327260919269486,10.0,1024.0
9,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1186,144,0.09367806962352133,0.06687353840401507,0.10076342819494838,0.07145325522453164,,
9,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1186,144,0.09367806962352133,0.06687353840401507,0.10076342819494838,0.07145325522453164,,
9,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1186,144,0.09367806962352133,0.06687353840401507,0.10076342819494838,0.07145325522453164,,
9,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1186,144,0.09367806962352133,0.06687353840401507,0.10076342819494838,0.07145325522453164,,
9,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1186,144,0.0915307914692906,0.059024608019507555,0.10068919808064031,0.07216900565944798,10.0,
9,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1186,144,0.08539163479458435,0.03513705849038752,0.10390784131582188,0.08008451015860737,10.0,1024.0
9,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1186,144,0.09030228897674455,0.04133897086204748,0.1038673367291519,0.07971528502430078,10.0,1024.0
