seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
11,split_random,random,global_train_mean,1750,450,0.15997604060488946,0.13666500274922017,0.08285146469924103,0.06616373017014272,,
11,split_random,random,cell_context_mean,1750,450,0.23019211188135746,0.20605749386453687,0.082260245928948,0.06630621937286382,,
11,split_random,random,drug_mean,1750,450,0.23682161781097413,0.20295891790085135,0.08268016077588349,0.06754362043117133,,
11,split_random,random,cell_dose_mean,1750,450,0.24139738655581644,0.22579645713002466,0.08243425136967994,0.06754076095360453,,
11,split_random,random,ridge_cell_dose,1750,450,0.2265807818036833,0.20485504552616224,0.08238317818383603,0.06677611865798494,10.0,
11,split_random,random,ridge_drug_fp,1750,450,0.24030149837628367,0.20657384462936224,0.08193550795926992,0.06715351024428043,10.0,1024.0
11,split_random,random,ridge_cell_dose_drug_fp,1750,450,0.28860782308443805,0.2571884713868265,0.08098170966441323,0.06787568947109505,10.0,1024.0
11,split_cell_heldout,cell_heldout,global_train_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
11,split_cell_heldout,cell_heldout,cell_context_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
11,split_cell_heldout,cell_heldout,drug_mean,1463,737,0.1501872246610215,0.1198777509882804,0.09440988754424856,0.07542853312342089,,
11,split_cell_heldout,cell_heldout,cell_dose_mean,1463,737,0.08939470886302463,0.06347405716358166,0.09225326986452555,0.07118487918076756,,
11,split_cell_heldout,cell_heldout,ridge_cell_dose,1463,737,0.08615650990795828,0.05916994684760455,0.09243476356930533,0.0719811675239751,10.0,
11,split_cell_heldout,cell_heldout,ridge_drug_fp,1463,737,0.15147595994049529,0.12178679810575663,0.09369709435166919,0.07491952778693362,10.0,1024.0
11,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1463,737,0.14894606990395184,0.11511369104167447,0.09401522726318934,0.0755775155049565,10.0,1024.0
11,split_scaffold_heldout,scaffold_heldout,global_train_mean,1788,412,0.171992659389129,0.142474382326797,0.09201685604794325,0.06943013132005732,,
11,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1788,412,0.24546705371931818,0.22055293444521418,0.0909855176148392,0.0695502447747044,,
11,split_scaffold_heldout,scaffold_heldout,drug_mean,1788,412,0.171992659389129,0.142474382326797,0.09201685604794325,0.06943013132005732,,
11,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1788,412,0.2565580683133145,0.23612922565282768,0.09090837216565212,0.07024806769732886,,
11,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1788,412,0.24027845340059403,0.2110203210059518,0.0910152391220644,0.06990591469562636,10.0,
11,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1788,412,0.1462465640049987,0.09828664988846578,0.0960082255986273,0.07921749880744591,10.0,1024.0
11,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1788,412,0.20651499310210455,0.16374663262922545,0.09491915760427913,0.07837279489963853,10.0,1024.0
11,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1190,139,0.10345871568953441,0.07659506756944974,0.10105024479772365,0.07558960417221058,,
11,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1190,139,0.10345871568953441,0.07659506756944974,0.10105024479772365,0.07558960417221058,,
11,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1190,139,0.10345871568953441,0.07659506756944974,0.10105024479772365,0.07558960417221058,,
11,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1190,139,0.10345871568953441,0.07659506756944974,0.10105024479772365,0.07558960417221058,,
11,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1190,139,0.09699378670217913,0.06328510689167677,0.10133442536955485,0.07733501408715228,10.0,
11,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1190,139,0.0764251217301543,0.04043464791098939,0.10763913248915297,0.08948772442784275,10.0,1024.0
11,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1190,139,0.07385024975963994,0.035351751755356174,0.10802316853407999,0.08926336028021305,10.0,1024.0
