seed,split,baseline,sample_id,rowwise_pearson,rmse
11,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10nM__24h,0.19734048096033865,0.061082508836540095
11,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10000nM__24h,0.47233246599671175,0.10376190556805227
11,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__10nM__24h,0.1574714788815785,0.058748444199519224
11,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__1000nM__24h,0.11640710927369204,0.07866869143384382
11,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10nM__24h,-0.053761118776099355,0.05193435448748384
11,split_random,global_train_mean,(+)-JQ1__A549__10000nM__24h,0.3977650481151898,0.1641184988544685
11,split_random,global_train_mean,A-366__K562__1000nM__24h,0.10326015841001887,0.05842723724353594
11,split_random,global_train_mean,A-366__MCF7__100nM__24h,0.08152537467446154,0.052143609537761905
11,split_random,global_train_mean,ABT-737__A549__10nM__24h,0.11319604271578841,0.06317335608306937
11,split_random,global_train_mean,ABT-737__K562__100nM__24h,-0.0466779677191765,0.06424751924977536
11,split_random,global_train_mean,AC480 (BMS-599626)__A549__10nM__24h,-0.051427647755949754,0.0670995099321202
11,split_random,global_train_mean,AC480 (BMS-599626)__A549__100nM__24h,0.016068465804761515,0.07532885717489554
11,split_random,global_train_mean,AC480 (BMS-599626)__K562__100nM__24h,0.09440532706349725,0.05836154370708094
11,split_random,global_train_mean,AC480 (BMS-599626)__K562__1000nM__24h,0.20916158886635697,0.05557950920366286
11,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__10000nM__24h,0.37051413484724577,0.08981219374798233
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__10nM__24h,0.16615384094104554,0.0623818089844052
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__100nM__24h,0.15455377064993783,0.06084370321554853
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10nM__24h,0.33781441690987335,0.06908009624898279
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__1000nM__24h,0.22525384826992018,0.06028240341134794
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10000nM__24h,0.25491283732681125,0.07050677651790485
11,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__1000nM__24h,0.10586559022944313,0.04626006005887989
11,split_random,global_train_mean,AG-14361__A549__10nM__24h,0.1964632735260385,0.056930980424657746
11,split_random,global_train_mean,AG-14361__A549__100nM__24h,0.23502349584152882,0.05557767941096764
11,split_random,global_train_mean,AG-14361__A549__1000nM__24h,0.23178002514889207,0.06784147643395692
11,split_random,global_train_mean,AICAR (Acadesine)__K562__10nM__24h,0.06873207295596341,0.06457985457677107
11,split_random,global_train_mean,AICAR (Acadesine)__K562__100nM__24h,0.06895123117058555,0.05839411308539596
11,split_random,global_train_mean,AMG-900__A549__10000nM__24h,0.2066664454303829,0.1517453193068976
11,split_random,global_train_mean,AMG-900__K562__100nM__24h,0.045365510408600596,0.10933652131703708
11,split_random,global_train_mean,AMG-900__MCF7__1000nM__24h,0.3964518527885022,0.07819166065970663
11,split_random,global_train_mean,AR-42__A549__10nM__24h,0.33940406719512217,0.08114173013541327
11,split_random,global_train_mean,AR-42__A549__1000nM__24h,0.5947041939915887,0.2482860223885888
11,split_random,global_train_mean,AR-42__K562__100nM__24h,0.4277443437667229,0.11744215171125036
11,split_random,global_train_mean,AR-42__MCF7__10nM__24h,0.3918830144979318,0.08530742255475465
11,split_random,global_train_mean,AR-42__MCF7__1000nM__24h,0.5839131942272393,0.24285426820153416
11,split_random,global_train_mean,AT9283__A549__100nM__24h,0.3416069699827997,0.1653025090702163
11,split_random,global_train_mean,AT9283__A549__1000nM__24h,0.3030027971329282,0.1143871903505156
11,split_random,global_train_mean,AT9283__MCF7__100nM__24h,0.16691124260061357,0.07998374400571479
11,split_random,global_train_mean,AZ 960__A549__100nM__24h,0.2267883261432034,0.060806820395501324
11,split_random,global_train_mean,AZ 960__A549__1000nM__24h,0.3615982510158483,0.07577787466376013
11,split_random,global_train_mean,AZ 960__K562__10000nM__24h,0.2963139029577306,0.10184401166775915
11,split_random,global_train_mean,AZ 960__MCF7__1000nM__24h,0.4065673169464972,0.06226238460568332
11,split_random,global_train_mean,AZD1480__A549__10nM__24h,0.22965983029272763,0.06140288631089241
11,split_random,global_train_mean,AZD1480__MCF7__10nM__24h,0.2675806286462715,0.048421665386043
11,split_random,global_train_mean,Alendronate sodium trihydrate__A549__10000nM__24h,0.32068731658190064,0.10514780316640848
11,split_random,global_train_mean,Alendronate sodium trihydrate__K562__1000nM__24h,0.09790006585265451,0.06063804564106077
11,split_random,global_train_mean,Alendronate sodium trihydrate__K562__10000nM__24h,0.0558235044665935,0.06092797873797659
11,split_random,global_train_mean,Alisertib (MLN8237)__K562__10000nM__24h,0.11088277589705134,0.14343945824504642
11,split_random,global_train_mean,Altretamine__A549__10000nM__24h,0.05202318273932753,0.06266151672375743
11,split_random,global_train_mean,Altretamine__MCF7__1000nM__24h,0.052533338691091606,0.05051132980215281
