seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
8,split_random,random,global_train_mean,1796,404,0.1769784700795484,0.14290415130455997,0.0859776506028435,0.06519039177076372,,
8,split_random,random,cell_context_mean,1796,404,0.24678000204415312,0.22108425225053768,0.08515659113131085,0.0654060985829284,,
8,split_random,random,drug_mean,1796,404,0.24444821702685102,0.2065480509930423,0.08461715620476658,0.06826033145390906,,
8,split_random,random,cell_dose_mean,1796,404,0.26334171478381657,0.23971093054632325,0.0851331751683129,0.0667750280072841,,
8,split_random,random,ridge_cell_dose,1796,404,0.24469925502665194,0.22106048117759436,0.08515733787290544,0.06589366436858779,10.0,
8,split_random,random,ridge_drug_fp,1796,404,0.24815155847257714,0.20945465514255335,0.08398549148012983,0.06778398963661653,10.0,1024.0
8,split_random,random,ridge_cell_dose_drug_fp,1796,404,0.2985055855818281,0.2660887129972197,0.08268631925563032,0.06861982814019135,10.0,1024.0
8,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
8,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
8,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
8,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
8,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
8,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
8,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
8,split_scaffold_heldout,scaffold_heldout,global_train_mean,1781,419,0.16653633870928924,0.1405813805624961,0.08150289257280523,0.0670299019409068,,
8,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1781,419,0.23654901128193753,0.21500005430379354,0.08071010949398132,0.06692907362430539,,
8,split_scaffold_heldout,scaffold_heldout,drug_mean,1781,419,0.16653633870928924,0.1405813805624961,0.08150289257280523,0.0670299019409068,,
8,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1781,419,0.25701216450123326,0.2400341401880387,0.08029958448052636,0.06796810085116707,,
8,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1781,419,0.23403301799672127,0.21407933634433893,0.08061465043804308,0.06723692467675901,10.0,
8,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1781,419,0.10551361808906724,0.0664957682228741,0.08613279957055064,0.07302401901341549,10.0,1024.0
8,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1781,419,0.17758194150435913,0.14463766505282827,0.08519290089517048,0.0731077411747546,10.0,1024.0
8,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1196,134,0.049209652336229474,0.04034489972257457,0.08226590550727832,0.06768174009019673,,
8,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1196,134,0.049209652336229474,0.04034489972257457,0.08226590550727832,0.06768174009019673,,
8,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1196,134,0.049209652336229474,0.04034489972257457,0.08226590550727832,0.06768174009019673,,
8,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1196,134,0.049209652336229474,0.04034489972257457,0.08226590550727832,0.06768174009019673,,
8,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1196,134,0.03811225510764924,0.03163599624989366,0.08298021129263822,0.06890914367096733,10.0,
8,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1196,134,0.013602517523379687,0.003966101885173202,0.08929902959178214,0.07424423583973994,10.0,1024.0
8,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1196,134,0.014813181443382645,0.0039235018264828815,0.0899160285043456,0.07615326767219976,10.0,1024.0
