seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
12,split_random,random,global_train_mean,1760,440,0.16064075043872633,0.12789350526051182,0.08555680448180454,0.06635980915103142,,
12,split_random,random,cell_context_mean,1760,440,0.232942798580338,0.20542729502153728,0.08477302118623785,0.06605630359010525,,
12,split_random,random,drug_mean,1760,440,0.23770312479558434,0.20495981510737155,0.0851899187799508,0.0684156582436847,,
12,split_random,random,cell_dose_mean,1760,440,0.2541595757888678,0.23265478407608686,0.08405308422716948,0.06575371679219377,,
12,split_random,random,ridge_cell_dose,1760,440,0.23430448072650661,0.207842551826943,0.08443423833725439,0.06564357144427016,10.0,
12,split_random,random,ridge_drug_fp,1760,440,0.23992297779706329,0.20782362748684058,0.08451523666700439,0.06787621051971746,10.0,1024.0
12,split_random,random,ridge_cell_dose_drug_fp,1760,440,0.2905280061556873,0.2515967864222562,0.08312312662447296,0.06784724586562724,10.0,1024.0
12,split_cell_heldout,cell_heldout,global_train_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
12,split_cell_heldout,cell_heldout,cell_context_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
12,split_cell_heldout,cell_heldout,drug_mean,1481,719,0.10190414181444919,0.08841927720692735,0.08771230731469451,0.07188100130721489,,
12,split_cell_heldout,cell_heldout,cell_dose_mean,1481,719,0.05083405159924541,0.037065189765063705,0.08206485752711959,0.06705002902621064,,
12,split_cell_heldout,cell_heldout,ridge_cell_dose,1481,719,0.043421676365373654,0.03104734425928927,0.08268071117496488,0.0681838388041165,10.0,
12,split_cell_heldout,cell_heldout,ridge_drug_fp,1481,719,0.10094883192315401,0.08474280767086328,0.08686794269147144,0.07101575986819839,10.0,1024.0
12,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1481,719,0.09716253706120354,0.0776014453294125,0.08734978207395894,0.07197951587577449,10.0,1024.0
12,split_scaffold_heldout,scaffold_heldout,global_train_mean,1779,421,0.12883228202929725,0.11107948646814926,0.07258595750625867,0.0643301658966028,,
12,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1779,421,0.19212294186103496,0.1758360477421455,0.07271921220302156,0.06449790094427447,,
12,split_scaffold_heldout,scaffold_heldout,drug_mean,1779,421,0.12883228202929725,0.11107948646814926,0.07258595750625867,0.0643301658966028,,
12,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1779,421,0.2103383669794368,0.19519659222028918,0.0728755110053255,0.0655765324498964,,
12,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1779,421,0.192085122719144,0.17886116496682533,0.07282162370569922,0.06506311588771535,10.0,
12,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1779,421,0.10403866510544044,0.0856214398680044,0.07764127467459771,0.06953621866133361,10.0,1024.0
12,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1779,421,0.15945883079761936,0.13445294631961846,0.07786103528514081,0.07065009884834965,10.0,1024.0
12,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1196,136,0.04715926448119178,0.03625484452664315,0.07238132351384075,0.06664543173573606,,
12,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1196,136,0.04715926448119178,0.03625484452664315,0.07238132351384075,0.06664543173573606,,
12,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1196,136,0.04715926448119178,0.03625484452664315,0.07238132351384075,0.06664543173573606,,
12,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1196,136,0.04715926448119178,0.03625484452664315,0.07238132351384075,0.06664543173573606,,
12,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1196,136,0.044105130878966115,0.03884127476593187,0.07326450503395933,0.06717063779477017,10.0,
12,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1196,136,0.03184818137507953,0.024870159951969652,0.07962476212390004,0.07370986803923621,10.0,1024.0
12,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1196,136,0.03281577072244363,0.02623754042699948,0.0804864653348683,0.07448051067445502,10.0,1024.0
