seed,split,baseline,sample_id,rowwise_pearson,rmse
2,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__10000nM__24h,0.4738687523091995,0.10379349618759301
2,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__1000nM__24h,0.11428899939262921,0.07865532342577194
2,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__MCF7__10nM__24h,-0.05176109688617316,0.051622297364871575
2,split_random,global_train_mean,(+)-JQ1__A549__10nM__24h,0.22075134964392834,0.06816258432451566
2,split_random,global_train_mean,(+)-JQ1__MCF7__10nM__24h,0.08538928556338839,0.05834356819401904
2,split_random,global_train_mean,A-366__K562__100nM__24h,0.018366482895006326,0.07005967961229463
2,split_random,global_train_mean,A-366__K562__1000nM__24h,0.10829008085777418,0.05823148982682367
2,split_random,global_train_mean,AC480 (BMS-599626)__A549__100nM__24h,0.016669229516536696,0.07511615648405541
2,split_random,global_train_mean,AC480 (BMS-599626)__A549__1000nM__24h,0.08096131905123803,0.08168822254072249
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__10nM__24h,0.17370548739204855,0.062181611259991866
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__100nM__24h,0.15703233061024885,0.060857597294247945
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__A549__1000nM__24h,0.043598512848444335,0.07173050869787011
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10nM__24h,0.34285992845400604,0.06910662953932473
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__100nM__24h,0.1614556622205697,0.06881414429265895
2,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10000nM__24h,0.2624003194916822,0.07034271962984605
2,split_random,global_train_mean,AG-14361__MCF7__100nM__24h,0.1925152991534065,0.04085181415548405
2,split_random,global_train_mean,AICAR (Acadesine)__A549__100nM__24h,-0.03266764421961953,0.06487670533643342
2,split_random,global_train_mean,AICAR (Acadesine)__A549__10000nM__24h,0.04551419607795563,0.06064157896999426
2,split_random,global_train_mean,AICAR (Acadesine)__K562__100nM__24h,0.07162524416638336,0.05807319221775062
2,split_random,global_train_mean,AICAR (Acadesine)__K562__1000nM__24h,0.10501443520463301,0.05911211545662776
2,split_random,global_train_mean,AICAR (Acadesine)__MCF7__1000nM__24h,-0.051757617705499914,0.06224043781143309
