seed,split,baseline,sample_id,rowwise_pearson,rmse
20,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__A549__1000nM__24h,0.19612033521586622,0.069575941322546
20,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__100nM__24h,0.10279350858303334,0.06257704795579783
20,split_random,global_train_mean,2-Methoxyestradiol (2-MeOE2)__K562__1000nM__24h,0.10076799624215789,0.07901794297152855
20,split_random,global_train_mean,(+)-JQ1__A549__1000nM__24h,0.353611222975167,0.14545241009188561
20,split_random,global_train_mean,(+)-JQ1__A549__10000nM__24h,0.4070072685829933,0.1637629308845026
20,split_random,global_train_mean,(+)-JQ1__K562__1000nM__24h,0.3462524889500367,0.14068306207125855
20,split_random,global_train_mean,(+)-JQ1__MCF7__10nM__24h,0.09187418699081595,0.058510472452458724
20,split_random,global_train_mean,A-366__A549__10nM__24h,0.17907670674317638,0.057790821050217045
20,split_random,global_train_mean,A-366__K562__1000nM__24h,0.10133230490025084,0.05857160532991417
20,split_random,global_train_mean,A-366__K562__10000nM__24h,0.19954708904978413,0.06326581146020208
20,split_random,global_train_mean,ABT-737__A549__1000nM__24h,0.021694345415087125,0.07063379512865227
20,split_random,global_train_mean,ABT-737__MCF7__10nM__24h,-0.09023921248254212,0.06359845348443115
20,split_random,global_train_mean,AC480 (BMS-599626)__A549__10nM__24h,-0.056570172015577805,0.06740129939698897
20,split_random,global_train_mean,AC480 (BMS-599626)__K562__100nM__24h,0.08872482094410625,0.05859396891406043
20,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__100nM__24h,0.23114278757420756,0.05266947268371102
20,split_random,global_train_mean,AC480 (BMS-599626)__MCF7__10000nM__24h,0.3595325431710065,0.08992220884320123
20,split_random,global_train_mean,AG-490 (Tyrphostin B42)__K562__10000nM__24h,0.25503758831882073,0.07052107041834275
20,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__100nM__24h,0.19297458811132132,0.05815824338903834
20,split_random,global_train_mean,AG-490 (Tyrphostin B42)__MCF7__10000nM__24h,0.13038761307895777,0.04914914074144412
20,split_random,global_train_mean,AG-14361__A549__10nM__24h,0.19985452107580096,0.05690651127816028
20,split_random,global_train_mean,AMG-900__K562__10000nM__24h,0.20880469932939658,0.08170684222457532
20,split_random,global_train_mean,AMG-900__MCF7__1000nM__24h,0.3953282549995885,0.0782846655945044
20,split_random,global_train_mean,AR-42__A549__10nM__24h,0.35043444502775495,0.0808169696228038
20,split_random,global_train_mean,AR-42__K562__100nM__24h,0.4234954707301087,0.11733626740920333
20,split_random,global_train_mean,AT9283__A549__100nM__24h,0.33600837669515965,0.16544800763539627
20,split_random,global_train_mean,AT9283__MCF7__100nM__24h,0.16187044143942592,0.0802072097454862
20,split_random,global_train_mean,AZ 960__A549__10nM__24h,0.14595175509095004,0.0756662756515212
20,split_random,global_train_mean,AZ 960__A549__100nM__24h,0.23027479813392654,0.0607820482266665
20,split_random,global_train_mean,AZ 960__K562__10000nM__24h,0.2831108901001528,0.10212823233931005
20,split_random,global_train_mean,AZ 960__MCF7__10nM__24h,0.21302332204523913,0.05523861743638352
